#{"t_start": 1595253571.1360445, "env_id": "NovelGridworld-v0"}
r,l,t
46,5,550.029417
44,7,550.109372
50,1,550.120364
47,4,550.169337
34,17,550.371238
46,5,550.434202
43,8,550.53213
36,15,550.714022
39,12,550.864935
44,7,550.96088
40,11,551.091805
50,1,551.106796
47,4,551.153769
41,10,551.271701
47,4,551.321672
49,2,551.347657
33,18,551.566533
34,17,551.771413
30,21,552.016272
47,4,552.068241
30,21,552.311105
42,9,552.42304
40,11,552.556961
31,20,552.792824
48,3,552.829803
48,3,552.867781
49,2,552.896764
49,2,552.919769
44,7,553.007712
36,15,553.186597
47,4,553.23257
48,3,553.26755
47,4,553.313525
47,4,553.362499
41,10,553.479429
8,43,553.987136
47,4,554.037107
38,13,554.194019
50,1,554.207009
44,7,554.286964
42,9,554.392903
40,11,554.530823
44,7,554.624768
46,5,554.687731
41,10,554.803666
45,6,554.876623
24,27,555.203437
50,1,555.216427
31,20,555.456289
50,1,555.47128
43,8,555.57322
24,27,555.914025
42,9,556.020963
50,1,556.033955
41,10,556.152888
29,22,556.407742
48,3,556.445718
48,3,556.479699
47,4,556.531671
47,4,556.58264
49,2,556.607625
49,2,556.63161
48,3,556.673586
45,6,556.750543
34,17,556.959421
37,14,557.146316
46,5,557.204281
45,6,557.278237
49,2,557.302225
40,11,557.434148
46,5,557.493114
41,10,557.614046
48,3,557.652023
36,15,557.831922
24,27,558.152735
38,13,558.306645
36,15,558.479546
44,7,558.565497
48,3,558.607472
45,6,558.694423
48,3,558.731403
34,17,558.935284
50,1,558.948275
47,4,558.994249
49,2,559.018235
43,8,559.112182
36,15,559.299073
47,4,559.347047
33,18,559.558942
45,6,559.638896
48,3,559.676857
47,4,559.72584
49,2,559.751812
38,13,559.90974
39,12,560.058635
37,14,560.232535
46,5,560.2925
50,1,560.304495
47,4,560.352465
21,30,560.719255
34,17,560.925136
48,3,560.964113
48,3,561.003092
45,6,561.077049
48,3,561.116026
46,5,561.175991
40,11,561.306916
47,4,561.356889
44,7,561.439839
47,4,561.487812
46,5,561.546777
48,3,561.586756
42,9,561.69969
45,6,561.774647
35,16,561.973532
43,8,562.065497
50,1,562.077472
45,6,562.148431
49,2,562.175414
45,6,562.248372
36,15,562.429287
47,4,562.477241
48,3,562.514222
40,11,562.649145
43,8,562.750087
44,7,562.841032
46,5,562.901997
50,1,562.912992
39,12,563.056907
37,14,563.221812
47,4,563.272786
42,9,563.37874
45,6,563.446682
50,1,563.458675
34,17,563.677549
42,9,563.787486
48,3,563.823466
45,6,563.893424
42,9,563.999364
42,9,564.104303
39,12,564.249219
46,5,564.309185
41,10,564.431115
47,4,564.482086
44,7,564.565037
47,4,564.61201
32,19,564.840879
43,8,564.935827
44,7,565.017795
38,13,565.165691
49,2,565.188677
44,7,565.267633
44,7,565.348587
43,8,565.447529
44,7,565.535478
44,7,565.636425
49,2,565.664403
46,5,565.731367
42,9,565.853295
42,9,565.971228
45,6,566.050181
46,5,566.116144
46,5,566.183105
1,50,566.844726
32,19,567.094581
40,11,567.237497
50,1,567.24949
44,7,567.346435
48,3,567.386411
43,8,567.488352
46,5,567.54732
48,3,567.5813
50,1,567.593292
45,6,567.673247
46,5,567.739208
45,6,567.812166
50,1,567.825158
47,4,567.877128
40,11,568.016061
48,3,568.050028
37,14,568.212934
37,14,568.377841
41,10,568.496772
47,4,568.545743
37,14,568.722641
45,6,568.798598
49,2,568.821584
40,11,568.962503
26,25,569.26033
35,16,569.449235
50,1,569.463214
42,9,569.573151
49,2,569.599135
44,7,569.689103
50,1,569.702088
47,4,569.746051
29,22,570.002903
50,1,570.014896
50,1,570.027907
45,6,570.111843
36,15,570.292736
39,12,570.433673
40,11,570.565578
40,11,570.706498
49,2,570.730484
37,14,570.897386
43,8,570.994331
42,9,571.10027
48,3,571.138249
49,2,571.163233
48,3,571.200213
49,2,571.222201
49,2,571.246186
38,13,571.398101
44,7,571.478052
46,5,571.538018
46,5,571.595985
33,18,571.821856
37,14,571.986762
39,12,572.132675
39,12,572.273595
40,11,572.40252
41,10,572.51947
50,1,572.533462
37,14,572.709343
48,3,572.747339
37,14,572.917223
34,17,573.117109
48,3,573.152088
44,7,573.23905
28,23,573.512879
42,9,573.625815
34,17,573.84269
47,4,573.891661
45,6,573.96162
44,7,574.047571
47,4,574.097543
35,16,574.285434
47,4,574.335405
31,20,574.585261
49,2,574.610249
47,4,574.658222
49,2,574.686203
42,9,574.798139
37,14,574.961045
42,9,575.069982
50,1,575.083974
45,6,575.155933
40,11,575.285857
31,20,575.529719
45,6,575.609671
45,6,575.690624
49,2,575.718608
45,6,575.791565
49,2,575.816552
42,9,575.925489
48,3,575.960487
39,12,576.108402
49,2,576.131382
50,1,576.143363
44,7,576.226315
44,7,576.30927
41,10,576.426201
43,8,576.51615
49,2,576.541133
42,9,576.646073
39,12,576.800984
24,27,577.157779
38,13,577.330678
45,6,577.408634
42,9,577.522569
29,22,577.793412
43,8,577.886359
48,3,577.923337
34,17,578.115229
40,11,578.244155
42,9,578.35209
42,9,578.45503
39,12,578.594951
48,3,578.62993
42,9,578.75086
38,13,578.905771
46,5,578.968735
34,17,579.173616
50,1,579.188607
49,2,579.213593
31,20,579.448462
44,7,579.529411
49,2,579.554397
47,4,579.602369
49,2,579.628372
39,12,579.784265
38,13,579.939174
31,20,580.173041
10,41,580.651766
42,9,580.768698
41,10,580.892627
46,5,580.948594
48,3,580.984576
41,10,581.115499
21,30,581.470296
27,24,581.761125
47,4,581.809098
49,2,581.831086
50,1,581.843078
49,2,581.867076
37,14,582.033968
42,9,582.143917
48,3,582.178888
28,23,582.446729
39,12,582.583652
39,12,582.732565
44,7,582.815517
28,23,583.089359
21,30,583.442168
24,27,583.776962
50,1,583.788955
-11,62,584.541522
45,6,584.612499
47,4,584.662452
46,5,584.727416
50,1,584.740408
39,12,584.886322
49,2,584.91131
45,6,584.987277
49,2,585.013263
39,12,585.154169
47,4,585.202153
46,5,585.263124
47,4,585.315094
48,3,585.352056
42,9,585.468989
41,10,585.589917
38,13,585.757823
49,2,585.784806
46,5,585.84679
44,7,585.927742
46,5,585.985702
50,1,585.998694
45,6,586.067642
32,19,586.280519
46,5,586.339504
50,1,586.353496
48,3,586.388457
45,6,586.456418
42,9,586.563356
40,11,586.691283
35,16,586.882173
48,3,586.918152
47,4,586.965124
48,3,587.003102
47,4,587.052074
46,5,587.117037
43,8,587.210984
43,8,587.308927
23,28,587.631742
42,9,587.740677
33,18,587.956553
49,2,587.978541
43,8,588.077485
45,6,588.147444
44,7,588.234393
38,13,588.384307
49,2,588.408294
43,8,588.505249
37,14,588.669143
41,10,588.804066
43,8,588.899009
33,18,589.110888
41,10,589.225821
41,10,589.343753
33,18,589.554634
46,5,589.613599
49,2,589.636585
48,3,589.675562
49,2,589.701548
36,15,589.88744
48,3,589.92442
47,4,589.972391
45,6,590.047348
42,9,590.155286
31,20,590.38917
44,7,590.470105
48,3,590.503085
49,2,590.526074
49,2,590.55106
43,8,590.647002
45,6,590.72196
50,1,590.734954
39,12,590.88087
49,2,590.905853
49,2,590.929839
39,12,591.069759
45,6,591.140718
47,4,591.187691
45,6,591.260661
49,2,591.286633
49,2,591.309639
40,11,591.438547
43,8,591.532493
46,5,591.593459
47,4,591.641448
49,2,591.665428
48,3,591.701395
48,3,591.742371
49,2,591.768356
35,16,591.960246
34,17,592.163128
45,6,592.233089
47,4,592.283059
36,15,592.46096
50,1,592.471951
44,7,592.551904
47,4,592.604877
35,16,592.796764
44,7,592.883713
18,33,593.265493
42,9,593.384424
49,2,593.410409
45,6,593.483367
40,11,593.616291
50,1,593.630283
39,12,593.775199
50,1,593.789191
38,13,593.956095
30,21,594.216944
48,3,594.253923
48,3,594.291901
49,2,594.315887
48,3,594.352866
41,10,594.4668
46,5,594.526767
43,8,594.618713
41,10,594.737647
39,12,594.893567
25,26,595.203379
45,6,595.272337
46,5,595.334301
46,5,595.396265
50,1,595.410257
27,24,595.713084
50,1,595.729073
40,11,595.887982
50,1,595.901973
43,8,596.01291
44,7,596.105859
45,6,596.184809
41,10,596.313735
44,7,596.405686
35,16,596.61956
42,9,596.749484
38,13,596.93138
43,8,597.039317
43,8,597.145256
46,5,597.21022
50,1,597.225212
49,2,597.255195
49,2,597.283178
48,3,597.325153
40,11,597.464072
45,6,597.54003
33,18,597.750926
50,1,597.765911
23,28,598.114697
45,6,598.189655
41,10,598.310584
46,5,598.366553
50,1,598.378547
40,11,598.515467
47,4,598.562439
48,3,598.59842
47,4,598.648408
50,1,598.6624
46,5,598.727347
36,15,598.917235
47,4,598.96321
45,6,599.041182
34,17,599.236052
48,3,599.271031
43,8,599.366976
47,4,599.413949
49,2,599.436935
43,8,599.528882
26,25,599.826712
50,1,599.840705
43,8,599.942643
14,37,600.375406
49,2,600.398382
47,4,600.446353
36,15,600.623255
42,9,600.73519
40,11,600.87411
30,21,601.126973
40,11,601.255887
46,5,601.315854
50,1,601.326846
43,8,601.42379
43,8,601.517735
33,18,601.731614
37,14,601.905511
40,11,602.032439
47,4,602.08043
41,10,602.199347
43,8,602.295287
27,24,602.581122
18,33,602.98489
49,2,603.010876
41,10,603.124822
41,10,603.246743
45,6,603.319696
42,9,603.428634
41,10,603.543571
35,16,603.73146
17,34,604.153216
48,3,604.191194
48,3,604.227175
11,40,604.694904
48,3,604.732882
49,2,604.759867
21,30,605.125674
7,44,605.653365
50,1,605.667344
50,1,605.680336
48,3,605.715316
46,5,605.779281
42,9,605.89921
47,4,605.948183
44,7,606.032135
38,13,606.188043
49,2,606.210031
44,7,606.291984
27,24,606.577819
45,6,606.66577
48,3,606.69975
48,3,606.733729
38,13,606.907629
46,5,606.965596
45,6,607.035555
42,9,607.141493
36,15,607.32139
41,10,607.442339
0,51,608.057968
-6,57,608.725582
49,2,608.750567
37,14,608.927464
50,1,608.939458
43,8,609.032403
15,36,609.45817
16,35,609.879918
43,8,609.969863
39,12,610.112781
41,10,610.229714
46,5,610.293677
48,3,610.329659
47,4,610.376628
44,7,610.461581
20,31,610.824372
47,4,610.870344
43,8,610.967289
50,1,610.979282
29,22,611.235133
49,2,611.260131
43,8,611.355065
48,3,611.393042
29,22,611.651893
49,2,611.67688
44,7,611.765828
47,4,611.818801
34,17,612.024681
27,24,612.314512
46,5,612.374478
46,5,612.432445
36,15,612.608361
16,35,613.028101
47,4,613.075073
45,6,613.15103
44,7,613.230984
48,3,613.264967
47,4,613.31194
49,2,613.337922
20,31,613.697715
36,15,613.880609
50,1,613.893603
44,7,613.978556
46,5,614.043515
44,7,614.128466
41,10,614.245399
46,5,614.307365
24,27,614.626183
43,8,614.731119
42,9,614.839057
43,8,614.933003
39,12,615.082918
41,10,615.20385
22,29,615.546649
49,2,615.570654
47,4,615.61661
25,26,615.936424
46,5,615.996389
40,11,616.127314
49,2,616.153299
42,9,616.258241
46,5,616.319202
47,4,616.367177
37,14,616.530081
48,3,616.566063
37,14,616.735965
39,12,616.881879
46,5,616.941857
50,1,616.954849
41,10,617.076766
50,1,617.08976
47,4,617.142729
48,3,617.178708
33,18,617.388587
47,4,617.434561
48,3,617.47154
49,2,617.496526
48,3,617.535502
46,5,617.597467
26,25,617.901293
30,21,618.151147
46,5,618.213112
47,4,618.261085
46,5,618.318051
41,10,618.440981
7,44,618.959685
50,1,618.971678
30,21,619.213536
49,2,619.237521
48,3,619.275499
28,23,619.546361
42,9,619.650283
44,7,619.729237
49,2,619.753225
30,21,620.016072
47,4,620.064044
47,4,620.111019
50,1,620.123013
44,7,620.211978
45,6,620.286916
50,1,620.300909
44,7,620.385863
44,7,620.468815
41,10,620.588742
45,6,620.65872
32,19,620.885571
30,21,621.132441
24,27,621.452246
48,3,621.488224
43,8,621.589169
45,6,621.658125
41,10,621.77706
48,3,621.818034
45,6,621.890992
43,8,621.990934
42,9,622.101888
49,2,622.127857
43,8,622.223803
47,4,622.271775
49,2,622.295761
45,6,622.367718
42,9,622.477654
47,4,622.524626
47,4,622.572599
38,13,622.722512
49,2,622.746517
45,6,622.821474
45,6,622.896411
49,2,622.9204
50,1,622.937389
50,1,622.951381
43,8,623.048326
41,10,623.168258
49,2,623.191242
45,6,623.262213
3,48,623.846864
48,3,623.88784
50,1,623.899834
46,5,623.963797
50,1,623.976789
49,2,623.999778
13,38,624.457524
48,3,624.492491
31,20,624.734355
41,10,624.862278
43,8,624.958224
49,2,624.98421
49,2,625.007195
49,2,625.031181
39,12,625.172113
44,7,625.25507
40,11,625.384976
43,8,625.492915
46,5,625.55488
49,2,625.583863
33,18,625.83172
38,13,626.00862
37,14,626.196509
48,3,626.235489
47,4,626.292454
50,1,626.306446
48,3,626.346425
49,2,626.372409
40,11,626.513327
30,21,626.78917
46,5,626.860127
41,10,627.003045
48,3,627.040023
44,7,627.135969
49,2,627.163951
49,2,627.192935
49,2,627.21992
47,4,627.273888
38,13,627.452789
37,14,627.61869
38,13,627.766606
18,33,628.175368
38,13,628.338276
43,8,628.438216
21,30,628.787016
39,12,628.944926
33,18,629.154804
30,21,629.412656
50,1,629.425647
49,2,629.449634
42,9,629.555573
42,9,629.660513
49,2,629.686499
42,9,629.792439
32,19,630.024321
49,2,630.050287
37,14,630.212213
35,16,630.401085
45,6,630.472047
35,16,630.661936
48,3,630.694917
49,2,630.718903
46,5,630.77487
50,1,630.788863
48,3,630.829838
50,1,630.84483
46,5,630.908793
38,13,631.065703
47,4,631.112675
39,12,631.246599
45,6,631.316559
49,2,631.341544
35,16,631.533445
49,2,631.561429
26,25,631.856247
24,27,632.180061
45,6,632.254036
33,18,632.466895
42,9,632.574832
46,5,632.635798
28,23,632.911638
26,25,633.209467
32,19,633.428344
47,4,633.476314
49,2,633.500301
46,5,633.560264
47,4,633.609249
46,5,633.668221
47,4,633.718188
49,2,633.746176
47,4,633.803124
44,7,633.899072
33,18,634.125939
39,12,634.271873
36,15,634.451763
38,13,634.60866
30,21,634.862514
42,9,634.973453
29,22,635.235301
50,1,635.246293
42,9,635.352232
46,5,635.414196
49,2,635.441181
48,3,635.478159
44,7,635.564111
44,7,635.645063
45,6,635.717021
42,9,635.831955
40,11,635.970876
39,12,636.11481
49,2,636.14079
5,46,636.691459
44,7,636.774412
43,8,636.879353
48,3,636.91633
48,3,636.955308
43,8,637.054269
21,30,637.417059
50,1,637.429036
45,6,637.502006
43,8,637.596937
50,1,637.609949
41,10,637.730859
34,17,637.93974
48,3,637.97472
40,11,638.11464
46,5,638.173606
46,5,638.233571
44,7,638.316523
34,17,638.520405
37,14,638.686309
47,4,638.732283
47,4,638.784252
49,2,638.809239
47,4,638.864207
42,9,638.973144
43,8,639.073105
35,16,639.265978
41,10,639.384907
48,3,639.419887
43,8,639.514832
47,4,639.562822
42,9,639.669742
42,9,639.777682
49,2,639.805683
39,12,639.948582
41,10,640.069512
43,8,640.172454
50,1,640.187444
43,8,640.28339
37,14,640.449292
20,31,640.821079
49,2,640.848063
43,8,640.950004
42,9,641.061941
33,18,641.270831
44,7,641.350773
39,12,641.501699
38,13,641.654599
44,7,641.739549
7,44,642.284236
45,6,642.356195
46,5,642.41616
50,1,642.429152
48,3,642.464133
46,5,642.524098
43,8,642.615045
49,2,642.638032
47,4,642.684006
43,8,642.777969
45,6,642.851912
45,6,642.927867
50,1,642.941856
44,7,643.023809
47,4,643.07578
50,1,643.087773
44,7,643.170725
49,2,643.200708
48,3,643.235688
50,1,643.24968
44,7,643.333631
33,18,643.54451
47,4,643.592481
41,10,643.714413
45,6,643.785374
46,5,643.850334
42,9,643.959271
46,5,644.019235
38,13,644.181145
40,11,644.308069
45,6,644.384025
48,3,644.422006
40,11,644.548948
50,1,644.561941
49,2,644.586908
46,5,644.646875
17,34,645.082623
34,17,645.288522
42,9,645.395443
43,8,645.488389
43,8,645.584335
44,7,645.663288
45,6,645.737258
3,48,646.32191
48,3,646.35989
47,4,646.407862
44,7,646.490811
47,4,646.543799
37,14,646.711696
44,7,646.798634
44,7,646.886583
29,22,647.150434
50,1,647.163422
50,1,647.175417
47,4,647.22239
49,2,647.243376
39,12,647.383299
40,11,647.510223
42,9,647.610166
50,1,647.623158
49,2,647.646145
43,8,647.741093
34,17,647.943972
49,2,647.967959
36,15,648.154851
47,4,648.201826
37,14,648.361732
48,3,648.396724
48,3,648.43269
49,2,648.459679
47,4,648.506652
44,7,648.5906
48,3,648.624599
35,16,648.815483
47,4,648.866441
49,2,648.893427
45,6,648.964385
41,10,649.087314
29,22,649.354161
40,11,649.481087
39,12,649.620006
49,2,649.643992
42,9,649.744935
44,7,649.839881
44,7,649.925831
47,4,649.971803
49,2,649.996791
37,14,650.166692
44,7,650.252643
47,4,650.299615
36,15,650.473518
46,5,650.530485
50,1,650.542476
49,2,650.564462
48,3,650.603439
38,13,650.755353
50,1,650.767345
42,9,650.895271
35,16,651.080167
44,7,651.167119
40,11,651.301037
31,20,651.529905
42,9,651.635844
16,35,652.058602
38,13,652.21751
47,4,652.270479
29,22,652.532328
47,4,652.583302
36,15,652.755199
43,8,652.850146
50,1,652.86214
48,3,652.898117
35,16,653.097003
48,3,653.13498
46,5,653.196945
39,12,653.340862
30,21,653.58472
50,1,653.597732
47,4,653.644699
31,20,653.887549
42,9,654.00649
44,7,654.089433
48,3,654.128408
46,5,654.191385
36,15,654.372268
41,10,654.489199
48,3,654.524179
50,1,654.537176
46,5,654.599136
46,5,654.659101
47,4,654.705076
49,2,654.733059
40,11,654.868982
45,6,654.944938
47,4,654.994907
35,16,655.186797
50,1,655.200789
44,7,655.287739
39,12,655.434655
42,9,655.547591
48,3,655.587567
47,4,655.640538
30,21,655.910382
25,26,656.324143
33,18,656.563004
48,3,656.603981
50,1,656.618973
50,1,656.633962
45,6,656.715917
49,2,656.740904
35,16,656.958778
49,2,656.992756
47,4,657.051723
48,3,657.092699
46,5,657.162658
50,1,657.17865
48,3,657.234619
46,5,657.310575
44,7,657.412515
50,1,657.429505
50,1,657.443498
48,3,657.484474
50,1,657.501472
49,2,657.530446
46,5,657.6104
46,5,657.68036
44,7,657.763313
45,6,657.835271
42,9,657.961201
45,6,658.057143
48,3,658.10212
46,5,658.171078
45,6,658.255041
48,3,658.29202
47,4,658.33798
46,5,658.395967
33,18,658.632812
35,16,658.832698
43,8,658.956624
32,19,659.207481
50,1,659.220472
47,4,659.270444
45,6,659.342402
49,2,659.370386
48,3,659.405366
46,5,659.463336
44,7,659.544289
43,8,659.638231
48,3,659.689203
48,3,659.730179
50,1,659.744171
46,5,659.817128
45,6,659.895084
39,12,660.049997
50,1,660.061989
44,7,660.152935
44,7,660.241885
48,3,660.280861
46,5,660.341827
42,9,660.448764
46,5,660.50873
49,2,660.535715
46,5,660.593682
40,11,660.727616
36,15,660.914509
50,1,660.928488
40,11,661.06141
35,16,661.258298
50,1,661.27129
50,1,661.284282
47,4,661.329257
48,3,661.363238
44,7,661.449187
44,7,661.531141
48,3,661.56612
36,15,661.748016
47,4,661.800987
50,1,661.817975
49,2,661.84396
38,13,662.002868
46,5,662.065832
38,13,662.224741
48,3,662.262722
45,6,662.334678
35,16,662.523571
48,3,662.561547
45,6,662.632506
47,4,662.682476
41,10,662.805407
27,24,663.112229
47,4,663.1642
39,12,663.311115
42,9,663.418071
47,4,663.464038
31,20,663.699891
41,10,663.828817
40,11,663.969735
37,14,664.147644
43,8,664.248575
49,2,664.273561
40,11,664.405483
46,5,664.469447
38,13,664.623358
49,2,664.647344
29,22,664.919188
42,9,665.036119
30,21,665.291972
44,7,665.377925
44,7,665.459876
42,9,665.572811
33,18,665.780694
33,18,666.02455
46,5,666.091511
46,5,666.159473
50,1,666.176462
43,8,666.281401
46,5,666.342367
44,7,666.425318
41,10,666.554246
50,1,666.570236
49,2,666.601218
46,5,666.675174
49,2,666.718152
44,7,666.859069
40,11,667.072946
45,6,667.214865
43,8,667.363778
36,15,667.610636
46,5,667.697588
36,15,667.989418
46,5,668.076368
47,4,668.150325
44,7,668.288246
50,1,668.308236
42,9,668.496126
46,5,668.598068
47,4,668.678023
50,1,668.69701
45,6,668.804947
48,3,668.850922
50,1,668.866912
34,17,669.141753
43,8,669.262683
50,1,669.282672
30,21,669.558513
48,3,669.598491
46,5,669.66745
49,2,669.693436
29,22,670.01425
44,7,670.113194
49,2,670.13918
50,1,670.152171
41,10,670.290091
34,17,670.515961
49,2,670.545943
41,10,670.671872
49,2,670.701855
37,14,670.936721
29,22,671.254537
49,2,671.282519
48,3,671.322497
48,3,671.362473
49,2,671.389457
46,5,671.456421
41,10,671.589344
27,24,671.906162
34,17,672.137027
49,2,672.164011
47,4,672.21798
31,20,672.488823
24,27,672.868605
22,29,673.270374
47,4,673.319346
47,4,673.373315
50,1,673.387306
35,16,673.603182
3,48,674.2648
42,9,674.383732
38,13,674.592611
46,5,674.691554
41,10,674.895436
30,21,675.238239
45,6,675.333184
43,8,675.455115
47,4,675.520076
38,13,675.728956
13,38,676.318616
5,46,676.97224
23,28,677.382002
46,5,677.449964
45,6,677.534917
40,11,677.68283
44,7,677.781773
50,1,677.798763
43,8,677.9067
49,2,677.936684
15,36,678.443391
31,20,678.769203
50,1,678.784195
41,10,678.917118
47,4,678.973087
38,13,679.15798
44,7,679.269915
50,1,679.283907
50,1,679.2989
47,4,679.357864
42,9,679.484791
27,24,679.818598
49,2,679.84958
47,4,679.904549
47,4,679.959518
49,2,679.987501
47,4,680.046468
38,13,680.239356
44,7,680.341297
30,21,680.594153
47,4,680.642124
46,5,680.704088
49,2,680.726075
48,3,680.765054
44,7,680.850005
32,19,681.094863
40,11,681.226788
40,11,681.369704
40,11,681.504646
41,10,681.639549
46,5,681.69252
50,1,681.704511
48,3,681.737491
45,6,681.81045
48,3,681.844431
44,7,681.928381
49,2,681.953371
50,1,681.965362
48,3,682.009337
45,6,682.086291
50,1,682.099283
49,2,682.125268
46,5,682.187233
50,1,682.201226
2,49,682.778895
17,34,683.190655
44,7,683.276605
49,2,683.304589
39,12,683.464499
49,2,683.491482
49,2,683.517467
48,3,683.553445
33,18,683.760326
46,5,683.830285
49,2,683.85727
45,6,683.928231
38,13,684.089136
48,3,684.125135
45,6,684.198075
40,11,684.340993
42,9,684.451931
49,2,684.476914
50,1,684.489906
45,6,684.561864
32,19,684.783737
50,1,684.79873
19,32,685.190502
47,4,685.237474
48,3,685.277452
44,7,685.363402
50,1,685.377395
45,6,685.456349
44,7,685.55829
43,8,685.666229
49,2,685.699209
44,7,685.803149
48,3,685.844126
50,1,685.858117
39,12,686.026021
43,8,686.13296
46,5,686.196924
47,4,686.25089
45,6,686.332844
33,18,686.567709
48,3,686.61468
35,16,686.826558
50,1,686.841551
50,1,686.856542
47,4,686.91151
45,6,686.989466
50,1,687.004458
48,3,687.050431
37,14,687.237323
45,6,687.316276
48,3,687.359254
50,1,687.372245
50,1,687.387236
36,15,687.565133
21,30,687.924944
39,12,688.07284
44,7,688.155792
39,12,688.30071
18,33,688.69848
49,2,688.725464
49,2,688.75045
31,20,688.997308
40,11,689.133229
47,4,689.1842
44,7,689.267153
36,15,689.443052
47,4,689.49402
40,11,689.624964
48,3,689.662935
44,7,689.75189
48,3,689.785856
37,14,689.94676
43,8,690.045721
41,10,690.167632
44,7,690.247605
41,10,690.372516
20,31,690.736305
48,3,690.775281
41,10,690.90121
50,1,690.916201
49,2,690.943198
38,13,691.109093
48,3,691.148067
45,6,691.224023
44,7,691.304977
49,2,691.331962
47,4,691.379934
45,6,691.450894
49,2,691.47488
43,8,691.566828
46,5,691.623795
46,5,691.68176
46,5,691.741725
44,7,691.821682
46,5,691.880647
33,18,692.098519
48,3,692.133499
49,2,692.157486
29,22,692.433328
41,10,692.55026
44,7,692.633215
46,5,692.691181
42,9,692.796117
43,8,692.904057
46,5,692.961022
37,14,693.134922
48,3,693.169902
44,7,693.271844
44,7,693.359793
46,5,693.421758
34,17,693.615648
47,4,693.666617
49,2,693.69262
42,9,693.80354
40,11,693.93846
45,6,694.010422
42,9,694.117357
49,2,694.141343
48,3,694.181322
47,4,694.232291
47,4,694.278267
49,2,694.302261
49,2,694.326248
40,11,694.460161
47,4,694.506131
39,12,694.664043
32,19,694.892908
43,8,694.995851
37,14,695.16775
46,5,695.223717
48,3,695.258697
50,1,695.272708
40,11,695.412611
44,7,695.497579
50,1,695.512554
38,13,695.673477
50,1,695.686464
31,20,695.923318
49,2,695.947302
44,7,696.032255
27,24,696.326083
47,4,696.377053
30,21,696.629908
41,10,696.762831
34,17,696.966714
49,2,696.9897
49,2,697.018684
47,4,697.070653
41,10,697.193584
46,5,697.250568
47,4,697.297525
47,4,697.346494
41,10,697.471423
48,3,697.507405
41,10,697.632329
50,1,697.649319
43,8,697.750262
47,4,697.802235
42,9,697.911168
46,5,697.969135
50,1,697.98313
44,7,698.071077
47,4,698.121048
43,8,698.222989
49,2,698.246976
41,10,698.371903
38,13,698.526815
44,7,698.614784
49,2,698.63775
44,7,698.720702
40,11,698.855624
47,4,698.900599
31,20,699.133465
45,6,699.201444
49,2,699.226429
47,4,699.272388
41,10,699.396313
38,13,699.543246
41,10,699.666171
45,6,699.740133
43,8,699.840059
46,5,699.901024
35,16,700.094909
43,8,700.185858
43,8,700.279803
44,7,700.367756
41,10,700.487684
48,3,700.520666
38,13,700.678574
41,10,700.799504
48,3,700.838482
33,18,701.058355
46,5,701.122319
49,2,701.146303
30,21,701.387165
46,5,701.44913
45,6,701.524086
40,11,701.652013
49,2,701.674002
49,2,701.695987
43,8,701.795929
37,14,701.960835
38,13,702.12474
39,12,702.268661
46,5,702.328635
50,1,702.343632
41,10,702.468541
49,2,702.494527
50,1,702.507523
50,1,702.52053
36,15,702.703408
46,5,702.761375
49,2,702.785359
45,6,702.859318
47,4,702.909288
42,9,703.023221
33,18,703.2381
44,7,703.32205
42,9,703.42599
34,17,703.624875
44,7,703.710826
47,4,703.758798
38,13,703.920717
39,12,704.071617
44,7,704.15457
49,2,704.179555
43,8,704.274503
47,4,704.320474
42,9,704.43041
49,2,704.454396
45,6,704.525357
38,13,704.677271
48,3,704.710252
47,4,704.757241
45,6,704.826185
41,10,704.940135
47,4,704.98809
45,6,705.066044
47,4,705.116016
42,9,705.226953
49,2,705.248957
50,1,705.262933
48,3,705.30091
44,7,705.383864
46,5,705.447827
38,13,705.602737
50,1,705.613728
50,1,705.625721
49,2,705.64971
49,2,705.675693
35,16,705.87058
33,18,706.086456
43,8,706.181402
43,8,706.277364
48,3,706.314327
36,15,706.494221
49,2,706.518208
47,4,706.567191
46,5,706.626145
44,7,706.709098
39,12,706.864007
45,6,706.936966
45,6,707.005929
39,12,707.153845
41,10,707.277772
41,10,707.399703
50,1,707.41271
47,4,707.461663
43,8,707.550612
47,4,707.595587
36,15,707.775486
39,12,707.916401
44,7,707.997355
36,15,708.184247
46,5,708.245213
41,10,708.363144
38,13,708.514056
50,1,708.52605
48,3,708.561029
43,8,708.656974
46,5,708.714941
47,4,708.764912
43,8,708.85886
34,17,709.059743
43,8,709.154689
47,4,709.200661
50,1,709.213653
47,4,709.258627
37,14,709.42853
36,15,709.605427
50,1,709.61742
49,2,709.641407
41,10,709.764335
49,2,709.789323
45,6,709.86328
41,10,709.982222
33,18,710.203085
47,4,710.249058
50,1,710.26105
17,34,710.665817
40,11,710.793744
49,2,710.819728
49,2,710.843714
41,10,710.967643
50,1,710.980635
24,27,711.308449
43,8,711.402404
42,9,711.51433
44,7,711.598291
39,12,711.738199
38,13,711.89111
45,6,711.96007
40,11,712.099989
18,33,712.488765
24,27,712.811581
45,6,712.884538
49,2,712.906528
46,5,712.96649
50,1,712.978482
50,1,712.991474
47,4,713.040447
24,27,713.356264
23,28,713.693073
44,7,713.776022
47,4,713.829993
48,3,713.86697
-2,53,714.514597
27,24,714.797436
46,5,714.860398
41,10,714.98433
47,4,715.035297
35,16,715.230185
45,6,715.297147
47,4,715.347117
