#{"t_start": 1595257204.4953346, "env_id": "NovelGridworld-v0"}
r,l,t 
44,7,453.72863
46,5,453.773604
34,17,453.937511
44,7,453.996475
49,2,454.01548
27,24,454.236348
44,7,454.3013
48,3,454.326287
47,4,454.364265
49,2,454.382252
37,14,454.511179
48,3,454.539165
39,12,454.650101
42,9,454.733051
26,25,454.966916
47,4,455.002906
49,2,455.023894
30,21,455.222789
50,1,455.232774
34,17,455.391682
35,16,455.536587
42,9,455.618551
38,13,455.747466
43,8,455.822423
42,9,455.906377
50,1,455.915369
39,12,456.02131
32,19,456.191211
41,10,456.287155
50,1,456.299148
28,23,456.514024
47,4,456.555
40,11,456.66095
49,2,456.680928
48,3,456.710926
44,7,456.782872
20,31,457.0757
49,2,457.09369
43,8,457.162661
45,6,457.217618
16,35,457.533437
46,5,457.57941
47,4,457.614389
40,11,457.717332
49,2,457.739318
45,6,457.797285
37,14,457.934207
46,5,457.977191
36,15,458.120109
42,9,458.20505
-8,59,458.739741
50,1,458.749738
49,2,458.766726
47,4,458.803704
47,4,458.844696
36,15,458.985599
-1,52,459.447333
14,37,459.784139
49,2,459.802129
41,10,459.887079
48,3,459.92106
33,18,460.087965
45,6,460.139945
29,22,460.33882
39,12,460.451754
50,1,460.463748
45,6,460.518718
42,9,460.603682
49,2,460.621656
47,4,460.656636
48,3,460.682621
-7,58,461.192327
50,1,461.204321
18,33,461.507148
43,8,461.583103
49,2,461.603106
-3,54,462.102802
43,8,462.174763
38,13,462.289695
45,6,462.34866
47,4,462.383641
47,4,462.421621
24,27,462.665478
24,27,462.916344
49,2,462.937321
45,6,462.987294
41,10,463.076242
35,16,463.224157
37,14,463.356081
49,2,463.373071
38,13,463.494
35,16,463.635919
44,7,463.697883
46,5,463.742857
47,4,463.782835
43,8,463.872782
48,3,463.909761
41,10,464.030691
48,3,464.06667
34,17,464.230577
41,10,464.338515
33,18,464.529404
48,3,464.564383
34,17,464.737285
12,39,465.117066
38,13,465.238994
34,17,465.39492
45,6,465.450888
48,3,465.479866
33,18,465.649758
49,2,465.667747
43,8,465.752699
49,2,465.773686
41,10,465.877626
45,6,465.933594
48,3,465.960578
36,15,466.101497
47,4,466.141476
37,14,466.266405
39,12,466.378338
37,14,466.501268
47,4,466.538246
36,15,466.670169
32,19,466.851065
44,7,466.918027
44,7,466.979993
45,6,467.032961
34,17,467.194882
48,3,467.224849
39,12,467.335785
35,16,467.491697
47,4,467.529675
48,3,467.556659
40,11,467.654603
46,5,467.701575
36,15,467.843493
40,11,467.941437
42,9,468.020392
41,10,468.106343
49,2,468.125346
37,14,468.247272
41,10,468.340222
33,18,468.504112
45,6,468.557082
41,10,468.645032
49,2,468.662022
48,3,468.692007
45,6,468.751971
50,1,468.763965
33,18,468.926884
48,3,468.952856
44,7,469.015818
49,2,469.035821
46,5,469.08378
43,8,469.16075
37,14,469.283663
50,1,469.293657
49,2,469.315644
46,5,469.358619
50,1,469.368614
33,18,469.546511
39,12,469.659457
45,6,469.713418
49,2,469.732406
50,1,469.744399
39,12,469.850336
50,1,469.86334
42,9,469.941286
50,1,469.950279
41,10,470.034233
50,1,470.042226
48,3,470.071222
41,10,470.166154
49,2,470.185143
49,2,470.202133
48,3,470.229117
32,19,470.394025
37,14,470.515953
42,9,470.597907
37,14,470.725847
45,6,470.787796
42,9,470.86675
43,8,470.944716
37,14,471.073642
34,17,471.230541
37,14,471.351473
41,10,471.43942
49,2,471.457411
37,14,471.584339
50,1,471.594347
49,2,471.611324
41,10,471.70027
42,9,471.791218
44,7,471.862178
44,7,471.924156
45,6,471.980109
47,4,472.021085
39,12,472.142015
44,7,472.214973
48,3,472.247954
33,18,472.438844
44,7,472.5158
39,12,472.633732
50,1,472.645726
46,5,472.696696
33,18,472.884588
42,9,472.977534
44,7,473.052491
41,10,473.162427
48,3,473.193409
49,2,473.214398
49,2,473.237384
45,6,473.300348
37,14,473.447263
46,5,473.493236
47,4,473.529217
29,22,473.725105
36,15,473.863023
38,13,473.979957
35,16,474.12687
49,2,474.14586
41,10,474.242804
41,10,474.331754
37,14,474.463677
43,8,474.531638
50,1,474.540633
33,18,474.70355
39,12,474.817474
39,12,474.92741
49,2,474.947409
43,8,475.022355
42,9,475.103309
28,23,475.30819
31,20,475.490085
44,7,475.562043
42,9,475.650993
50,1,475.659987
44,7,475.721951
45,6,475.786915
39,12,475.901848
44,7,475.971807
44,7,476.03577
29,22,476.243651
50,1,476.254644
40,11,476.354587
49,2,476.372576
45,6,476.425546
48,3,476.455528
50,1,476.466522
50,1,476.476532
40,11,476.57346
46,5,476.615437
35,16,476.755372
48,3,476.789336
49,2,476.810339
34,17,476.971231
37,14,477.104156
49,2,477.122145
47,4,477.158123
49,2,477.181111
42,9,477.279054
46,5,477.323031
49,2,477.34002
36,15,477.474957
50,1,477.486936
44,7,477.551896
32,19,477.726812
45,6,477.786761
45,6,477.844728
34,17,477.997641
48,3,478.023625
36,15,478.167544
41,10,478.262487
47,4,478.304462
38,13,478.419399
40,11,478.521339
46,5,478.563313
34,17,478.718224
44,7,478.781188
47,4,478.821167
40,11,478.91511
38,13,479.039039
30,21,479.219935
47,4,479.255915
47,4,479.288906
46,5,479.337878
40,11,479.448814
41,10,479.546747
35,16,479.689664
50,1,479.699674
39,12,479.809595
45,6,479.869562
48,3,479.895546
33,18,480.057453
43,8,480.128413
49,2,480.149402
44,7,480.221369
48,3,480.249357
49,2,480.267346
46,5,480.312308
47,4,480.353284
42,9,480.431236
40,11,480.538177
42,9,480.623128
49,2,480.640117
29,22,480.840001
41,10,480.932959
49,2,480.948938
44,7,481.009903
43,8,481.079871
39,12,481.186801
49,2,481.20779
38,13,481.318728
37,14,481.447652
46,5,481.491625
42,9,481.569582
39,12,481.668524
42,9,481.752475
47,4,481.788455
37,14,481.91939
39,12,482.023319
41,10,482.117265
43,8,482.186225
45,6,482.246191
37,14,482.373117
49,2,482.390108
49,2,482.410096
48,3,482.43708
35,16,482.584996
39,12,482.695947
46,5,482.740907
50,1,482.7509
50,1,482.762892
47,4,482.804879
44,7,482.87183
30,21,483.063719
34,17,483.217633
39,12,483.328568
34,17,483.486475
48,3,483.512461
34,17,483.669373
35,16,483.813288
48,3,483.843272
43,8,483.91324
45,6,483.9682
43,8,484.039157
43,8,484.113118
41,10,484.201071
40,11,484.302006
50,1,484.312999
44,7,484.383958
49,2,484.401948
44,7,484.463913
49,2,484.481903
50,1,484.492896
39,12,484.604831
41,10,484.697777
49,2,484.715768
46,5,484.760756
50,1,484.771734
40,11,484.890682
35,16,485.04259
41,10,485.131527
42,9,485.21348
46,5,485.260454
34,17,485.415379
47,4,485.453358
41,10,485.536294
40,11,485.636237
41,10,485.730185
47,4,485.764163
40,11,485.866105
43,8,485.939062
49,2,485.959065
34,17,486.115961
44,7,486.179934
50,1,486.190928
49,2,486.210916
44,7,486.281876
45,6,486.336844
29,22,486.542714
50,1,486.551709
38,13,486.670651
49,2,486.69163
33,18,486.865527
40,11,486.968479
47,4,487.00545
50,1,487.014458
47,4,487.052437
50,1,487.064413
40,11,487.162358
38,13,487.283288
37,14,487.414212
46,5,487.461185
50,1,487.472193
49,2,487.49518
50,1,487.504159
38,13,487.632087
39,12,487.740026
31,20,487.925916
39,12,488.032871
39,12,488.139808
48,3,488.176787
48,3,488.203758
35,16,488.357668
39,12,488.464622
41,10,488.556555
43,8,488.628512
36,15,488.772444
50,1,488.780423
43,8,488.859379
39,12,488.969315
47,4,489.008293
49,2,489.025294
35,16,489.166202
40,11,489.261147
40,11,489.365087
49,2,489.382078
49,2,489.399067
48,3,489.425068
43,8,489.49901
44,7,489.561973
45,6,489.611944
41,10,489.702892
41,10,489.796839
50,1,489.805832
49,2,489.822823
46,5,489.870796
31,20,490.049692
49,2,490.067682
35,16,490.216597
50,1,490.227592
36,15,490.362511
48,3,490.393494
37,14,490.52442
27,24,490.746291
43,8,490.820248
45,6,490.877216
43,8,490.950173
40,11,491.049117
44,7,491.118076
48,3,491.146062
45,6,491.198046
32,19,491.367932
48,3,491.397916
36,15,491.531849
46,5,491.575812
32,19,491.746717
46,5,491.790688
48,3,491.817674
50,1,491.827668
44,7,491.899626
42,9,491.974583
46,5,492.020558
43,8,492.08852
50,1,492.098512
41,10,492.185462
47,4,492.223439
44,7,492.294398
43,8,492.368355
40,11,492.486287
31,20,492.668183
41,10,492.755132
38,13,492.875065
50,1,492.887057
47,4,492.924035
47,4,492.960015
48,3,492.988999
39,12,493.093937
41,10,493.184886
33,18,493.360784
38,13,493.495706
46,5,493.541679
38,13,493.672603
46,5,493.723574
42,9,493.815521
43,8,493.914464
44,7,493.985425
50,1,493.996417
47,4,494.032396
27,24,494.275272
31,20,494.46216
37,14,494.599085
29,22,494.813946
48,3,494.845927
39,12,494.969856
46,5,495.011833
43,8,495.087799
30,21,495.281677
36,15,495.435598
31,20,495.626488
40,11,495.730428
50,1,495.742412
48,3,495.779391
49,2,495.802376
34,17,495.994266
48,3,496.022252
44,7,496.089212
48,3,496.121194
44,7,496.194161
44,7,496.272108
34,17,496.447005
45,6,496.505972
41,10,496.601917
31,20,496.8028
40,11,496.919731
39,12,497.037664
40,11,497.133626
45,6,497.190578
40,11,497.294516
45,6,497.344488
30,21,497.535378
42,9,497.617329
39,12,497.728266
50,1,497.73826
47,4,497.77324
45,6,497.828208
43,8,497.902165
29,22,498.112045
33,18,498.290942
42,9,498.385902
47,4,498.427863
49,2,498.44985
45,6,498.503821
38,13,498.616754
48,3,498.642741
35,16,498.782658
50,1,498.795652
44,7,498.863613
35,16,499.015523
50,1,499.024519
44,7,499.087482
49,2,499.10847
33,18,499.278372
34,17,499.438282
46,5,499.487252
35,16,499.638165
50,1,499.650158
42,9,499.736109
44,7,499.809066
35,16,499.969974
37,14,500.107894
49,2,500.127882
49,2,500.14987
46,5,500.204838
49,2,500.224827
39,12,500.348756
45,6,500.405722
40,11,500.506675
37,14,500.631594
47,4,500.668571
48,3,500.697554
42,9,500.783504
49,2,500.801494
48,3,500.82748
41,10,500.925422
41,10,501.012388
39,12,501.124311
24,27,501.377162
47,4,501.410143
44,7,501.483101
49,2,501.503089
42,9,501.593049
49,2,501.611038
36,15,501.746965
47,4,501.786926
37,14,501.920851
50,1,501.930844
39,12,502.045777
48,3,502.078758
37,14,502.21968
50,1,502.233671
43,8,502.322617
42,9,502.420562
43,8,502.50851
40,11,502.632439
35,16,502.806339
49,2,502.832325
40,11,502.958252
46,5,503.019217
34,17,503.211106
49,2,503.233093
49,2,503.259077
32,19,503.466958
46,5,503.523925
47,4,503.5679
42,9,503.657849
48,3,503.684832
49,2,503.703822
39,12,503.81076
43,8,503.87872
49,2,503.899719
39,12,504.013645
48,3,504.042627
45,6,504.102603
47,4,504.13857
41,10,504.233517
42,9,504.320477
49,2,504.340465
48,3,504.373435
36,15,504.511367
42,9,504.595318
49,2,504.612298
45,6,504.666282
50,1,504.675264
49,2,504.693253
44,7,504.758227
48,3,504.787197
49,2,504.809185
39,12,504.922121
37,14,505.054058
47,4,505.09502
42,9,505.173974
41,10,505.273916
49,2,505.291905
46,5,505.33688
44,7,505.402842
44,7,505.473803
47,4,505.511779
38,13,505.625729
45,6,505.677683
40,11,505.784632
46,5,505.830611
38,13,505.956523
50,1,505.967518
34,17,506.113432
40,11,506.208388
47,4,506.24236
49,2,506.259348
39,12,506.365288
39,12,506.476225
47,4,506.512218
50,1,506.524197
37,14,506.654121
45,6,506.708089
36,15,506.843012
45,6,506.895983
49,2,506.914972
47,4,506.95495
43,8,507.026905
49,2,507.049893
42,9,507.131845
28,23,507.344738
40,11,507.455674
37,14,507.583585
38,13,507.703531
50,1,507.71351
42,9,507.794465
42,9,507.874418
38,13,507.993364
41,10,508.081297
33,18,508.252202
42,9,508.333153
44,7,508.402114
50,1,508.413108
46,5,508.463078
41,10,508.551028
47,4,508.584021
38,13,508.704954
38,13,508.817876
34,17,509.001769
39,12,509.113702
39,12,509.22264
31,20,509.41153
40,11,509.51547
38,13,509.637401
48,3,509.664401
50,1,509.67338
50,1,509.683374
47,4,509.718355
49,2,509.737344
44,7,509.805303
47,4,509.842285
46,5,509.887256
40,11,509.995194
44,7,510.061157
39,12,510.164097
43,8,510.235056
34,17,510.393964
39,12,510.520908
44,7,510.590852
47,4,510.62783
44,7,510.689796
48,3,510.71579
34,17,510.87169
43,8,510.944648
50,1,510.954641
38,13,511.071574
49,2,511.090564
40,11,511.188508
40,11,511.281453
50,1,511.290447
36,15,511.429367
50,1,511.438363
41,10,511.52931
47,4,511.565289
37,14,511.693215
45,6,511.746201
40,11,511.849136
48,3,511.881109
46,5,511.933079
30,21,512.124966
29,22,512.319865
50,1,512.328851
31,20,512.525736
48,3,512.55472
46,5,512.599695
44,7,512.667653
41,10,512.769596
40,11,512.86854
40,11,512.967483
31,20,513.15837
39,12,513.275304
36,15,513.436211
38,13,513.564137
41,10,513.673075
39,12,513.804998
41,10,513.909938
32,19,514.118817
47,4,514.159794
35,16,514.310709
42,9,514.396668
42,9,514.48261
41,10,514.575565
49,2,514.596541
34,17,514.751452
42,9,514.835405
38,13,514.94634
45,6,515.002309
48,3,515.035289
42,9,515.128235
50,1,515.138241
42,9,515.22418
31,20,515.405092
43,8,515.476037
39,12,515.583983
47,4,515.619952
40,11,515.726892
43,8,515.800847
50,1,515.810843
35,16,515.95276
43,8,516.038726
36,15,516.189624
43,8,516.276574
47,4,516.318565
48,3,516.346544
45,6,516.408513
42,9,516.493464
41,10,516.588394
38,13,516.704328
46,5,516.754299
24,27,516.994163
47,4,517.034139
47,4,517.078112
41,10,517.181052
37,14,517.305983
40,11,517.407937
36,15,517.548841
36,15,517.685763
49,2,517.703753
44,7,517.775711
43,8,517.853666
43,8,517.92264
37,14,518.054549
36,15,518.198465
42,9,518.288413
41,10,518.379361
41,10,518.471309
50,1,518.482301
40,11,518.587257
41,10,518.681187
50,1,518.690182
50,1,518.700176
42,9,518.784138
41,10,518.880074
41,10,518.971021
42,9,519.055987
47,4,519.09495
48,3,519.127931
42,9,519.224874
35,16,519.3798
43,8,519.469748
45,6,519.523717
50,1,519.532697
46,5,519.57767
34,17,519.722587
46,5,519.76956
31,20,519.947459
50,1,519.957454
35,16,520.105366
40,11,520.204312
48,3,520.233293
46,5,520.279266
44,7,520.34123
37,14,520.473155
43,8,520.544129
49,2,520.566101
38,13,520.684033
50,1,520.693028
50,1,520.703023
47,4,520.744997
49,2,520.765987
46,5,520.813961
46,5,520.863929
49,2,520.881918
40,11,520.981861
34,17,521.141768
36,15,521.27769
44,7,521.338655
44,7,521.406617
44,7,521.474579
47,4,521.509568
49,2,521.527558
48,3,521.552534
48,3,521.579517
37,14,521.701446
38,13,521.817379
36,15,521.9543
41,10,522.050246
40,11,522.153186
40,11,522.255129
44,7,522.319091
49,2,522.33708
50,1,522.347074
45,6,522.401044
44,7,522.472018
31,20,522.651909
31,20,522.831797
42,9,522.916745
37,14,523.048672
48,3,523.074656
49,2,523.095642
40,11,523.199582
34,17,523.355492
46,5,523.406479
43,8,523.479423
42,9,523.562376
49,2,523.581378
50,1,523.590369
46,5,523.63633
32,19,523.819239
35,16,523.972148
30,21,524.167027
50,1,524.176022
39,12,524.287955
47,4,524.326934
38,13,524.446864
49,2,524.467852
46,5,524.510826
50,1,524.520821
42,9,524.609771
50,1,524.621763
48,3,524.646748
37,14,524.774674
38,13,524.898603
33,18,525.063519
38,13,525.196432
37,14,525.348344
29,22,525.593204
37,14,525.741118
49,2,525.764104
41,10,525.87904
44,7,525.948998
46,5,525.993972
46,5,526.045942
35,16,526.202853
45,6,526.256831
41,10,526.346779
48,3,526.370755
48,3,526.396739
35,16,526.547652
36,15,526.693569
48,3,526.723552
41,10,526.816499
50,1,526.825494
39,12,526.932446
50,1,526.943424
37,14,527.082345
38,13,527.216268
43,8,527.301218
49,2,527.320207
36,15,527.474119
39,12,527.594065
34,17,527.763952
46,5,527.815921
50,1,527.824917
27,24,528.062779
40,11,528.161723
48,3,528.189706
46,5,528.24369
38,13,528.365605
50,1,528.373601
50,1,528.383594
40,11,528.492532
42,9,528.574485
49,2,528.593474
34,17,528.742388
40,11,528.84333
47,4,528.880323
40,11,528.978267
47,4,529.01423
43,8,529.094185
49,2,529.111175
46,5,529.15415
37,14,529.276079
35,16,529.422994
42,9,529.504947
39,12,529.608888
46,5,529.651863
40,11,529.751805
43,8,529.822765
50,1,529.831759
43,8,529.898722
45,6,529.949691
45,6,530.000662
47,4,530.03864
47,4,530.078618
49,2,530.097624
47,4,530.137595
35,16,530.282499
40,11,530.380444
36,15,530.530357
36,15,530.66728
49,2,530.686266
36,15,530.826202
36,15,530.960109
42,9,531.039066
38,13,531.153999
49,2,531.170987
49,2,531.188978
32,19,531.354882
40,11,531.458821
40,11,531.558764
38,13,531.674712
39,12,531.780638
32,19,531.949538
39,12,532.059475
41,10,532.164415
43,8,532.24337
40,11,532.354305
47,4,532.396281
38,13,532.528206
34,17,532.7091
48,3,532.740084
47,4,532.782058
34,17,532.958959
37,14,533.105872
43,8,533.190823
48,3,533.222805
47,4,533.268779
23,28,533.547619
38,13,533.660553
45,6,533.711522
50,1,533.720517
47,4,533.756497
42,9,533.840448
38,13,533.971373
48,3,534.002356
49,2,534.022343
36,15,534.186249
30,21,534.398127
49,2,534.41913
39,12,534.534049
47,4,534.572026
50,1,534.581022
39,12,534.68796
42,9,534.77591
41,10,534.874852
41,10,534.972797
47,4,535.011773
42,9,535.095725
49,2,535.113715
48,3,535.145699
27,24,535.357585
48,3,535.38357
43,8,535.454518
42,9,535.550462
48,3,535.577447
36,15,535.704374
31,20,535.891266
35,16,536.035185
49,2,536.054173
35,16,536.201087
49,2,536.219078
30,21,536.413966
36,15,536.554885
50,1,536.564877
50,1,536.573874
45,6,536.630842
49,2,536.653838
47,4,536.688808
34,17,536.843717
49,2,536.860707
48,3,536.88969
34,17,537.0486
45,6,537.111565
50,1,537.120557
46,5,537.164532
49,2,537.184521
43,8,537.260493
43,8,537.337434
50,1,537.347442
37,14,537.479354
49,2,537.496341
47,4,537.53433
49,2,537.551309
46,5,537.595284
47,4,537.629266
31,20,537.812159
37,14,537.949081
44,7,538.017041
22,29,538.307873
48,3,538.339855
50,1,538.349849
43,8,538.418812
32,19,538.603703
34,17,538.765619
48,3,538.794608
49,2,538.812584
43,8,538.881543
42,9,538.969491
44,7,539.038455
42,9,539.127401
46,5,539.178371
50,1,539.187367
46,5,539.231344
28,23,539.465206
40,11,539.568146
49,2,539.587136
45,6,539.644103
40,11,539.743046
33,18,539.91096
47,4,539.944932
42,9,540.019888
50,1,540.028883
50,1,540.038891
50,1,540.050871
31,20,540.235778
49,2,540.25675
42,9,540.341701
39,12,540.453636
32,19,540.634532
46,5,540.683515
37,14,540.803446
46,5,540.849424
30,21,541.042297
49,2,541.063285
48,3,541.093268
40,11,541.194211
48,3,541.222209
41,10,541.317138
49,2,541.33513
38,13,541.451063
48,3,541.482044
40,11,541.583986
29,22,541.775874
48,3,541.800861
48,3,541.828843
40,11,541.922791
39,12,542.039738
44,7,542.118677
38,13,542.234611
40,11,542.329556
47,4,542.366534
41,10,542.466478
49,2,542.485467
34,17,542.639376
32,19,542.809281
44,7,542.874252
41,10,542.969186
48,3,542.994173
35,16,543.14009
49,2,543.159079
46,5,543.20605
48,3,543.236034
45,6,543.290004
34,17,543.469898
41,10,543.575837
50,1,543.58883
46,5,543.641799
42,9,543.738744
48,3,543.769725
30,21,544.008588
43,8,544.100534
39,12,544.227461
40,11,544.337399
40,11,544.453331
35,16,544.602247
37,14,544.729172
39,12,544.83711
42,9,544.917064
50,1,544.927057
47,4,544.963037
44,7,545.030998
32,19,545.207895
42,9,545.289848
44,7,545.352812
49,2,545.371801
39,12,545.489736
44,7,545.558693
50,1,545.568703
41,10,545.667633
44,7,545.737593
50,1,545.749586
39,12,545.866516
49,2,545.884505
45,6,545.940476
47,4,545.983448
40,11,546.089399
41,10,546.181334
35,16,546.339243
30,21,546.561116
39,12,546.684045
40,11,546.800993
41,10,546.903918
37,14,547.037852
44,7,547.111798
46,5,547.161769
40,11,547.270706
32,19,547.459598
42,9,547.543551
35,16,547.691464
42,9,547.781412
50,1,547.792407
37,14,547.921334
46,5,547.964308
47,4,548.003284
46,5,548.049269
50,1,548.058264
46,5,548.111222
30,21,548.291118
39,12,548.402056
46,5,548.453041
47,4,548.491004
36,15,548.65091
49,2,548.672898
35,16,548.846798
41,10,548.944742
39,12,549.06867
40,11,549.1906
38,13,549.315529
31,20,549.495424
45,6,549.558388
46,5,549.601378
48,3,549.629347
50,1,549.640342
35,16,549.790254
47,4,549.827244
45,6,549.881202
31,20,550.062098
47,4,550.100075
39,12,550.21301
50,1,550.223004
43,8,550.295963
42,9,550.378916
29,22,550.595791
31,20,550.777686
40,11,550.874629
50,1,550.884623
50,1,550.893618
47,4,550.935594
49,2,550.955584
34,17,551.119488
50,1,551.130483
39,12,551.242419
50,1,551.251414
49,2,551.271401
29,22,551.482279
47,4,551.522255
49,2,551.541245
44,7,551.608206
48,3,551.640188
47,4,551.679165
50,1,551.68916
42,9,551.775111
48,3,551.803093
32,19,551.976994
42,9,552.062944
41,10,552.159899
46,5,552.211869
46,5,552.256832
49,2,552.274824
44,7,552.335798
45,6,552.387759
45,6,552.446724
47,4,552.481703
45,6,552.543678
32,19,552.71157
49,2,552.733568
47,4,552.770539
45,6,552.824506
50,1,552.8355
37,14,552.958439
40,11,553.056373
41,10,553.159315
33,18,553.323219
30,21,553.51211
40,11,553.616049
31,20,553.801944
38,13,553.919873
45,6,553.980839
46,5,554.033807
46,5,554.079781
37,14,554.205709
49,2,554.223699
41,10,554.315646
49,2,554.332637
48,3,554.36163
42,9,554.445571
47,4,554.482549
37,14,554.610475
35,16,554.753393
38,13,554.863331
37,14,554.992256
49,2,555.013244
34,17,555.169153
35,16,555.310074
41,10,555.395023
50,1,555.405017
35,16,555.549936
49,2,555.569922
39,12,555.683859
50,1,555.691854
48,3,555.719852
41,10,555.816784
38,13,555.933713
50,1,555.942708
45,6,555.994678
48,3,556.022661
47,4,556.058641
47,4,556.097619
39,12,556.207555
41,10,556.300502
37,14,556.420432
43,8,556.499388
49,2,556.516376
47,4,556.551368
43,8,556.623318
32,19,556.796215
50,1,556.806209
36,15,556.940132
-40,91,557.781648
33,18,557.952564
42,9,558.048494
49,2,558.069481
41,10,558.164428
50,1,558.174422
35,16,558.317339
47,4,558.35232
48,3,558.3843
29,22,558.598176
36,15,558.741097
48,3,558.76709
49,2,558.78507
47,4,558.824049
44,7,558.885013
34,17,559.045918
40,11,559.155855
27,24,559.368748
46,5,559.417715
42,9,559.520645
46,5,559.567619
39,12,559.681553
47,4,559.724529
36,15,559.857452
42,9,559.940403
41,10,560.040346
39,12,560.162275
34,17,560.344172
48,3,560.372156
48,3,560.403152
48,3,560.435118
50,1,560.447127
48,3,560.476094
48,3,560.508078
45,6,560.567043
41,10,560.671981
46,5,560.717955
49,2,560.738944
40,11,560.845881
47,4,560.884859
29,22,561.077747
39,12,561.191693
45,6,561.241668
40,11,561.334615
29,22,561.535483
47,4,561.570463
46,5,561.613438
43,8,561.692409
47,4,561.728376
40,11,561.828314
46,5,561.874288
39,12,561.982225
42,9,562.066177
41,10,562.177114
49,2,562.196103
35,16,562.370002
48,3,562.400985
45,6,562.465947
35,16,562.636849
49,2,562.656837
30,21,562.869714
45,6,562.933677
46,5,562.988648
37,14,563.134562
46,5,563.18953
49,2,563.211518
47,4,563.251494
32,19,563.443384
32,19,563.622281
39,12,563.740213
50,1,563.749207
46,5,563.79718
48,3,563.822165
39,12,563.927106
42,9,564.009073
46,5,564.053032
31,20,564.252919
50,1,564.262912
39,12,564.371849
43,8,564.446806
39,12,564.557757
50,1,564.566736
40,11,564.678674
41,10,564.768621
41,10,564.857569
46,5,564.902543
30,21,565.093433
43,8,565.172389
39,12,565.277328
49,2,565.294316
44,7,565.358295
38,13,565.472215
32,19,565.639129
45,6,565.6971
27,24,565.91296
48,3,565.939947
28,23,566.14283
47,4,566.186804
48,3,566.214787
44,7,566.273763
37,14,566.395682
28,23,566.612572
38,13,566.737485
49,2,566.760472
38,13,566.875405
49,2,566.897392
50,1,566.906389
47,4,566.943377
50,1,566.952362
50,1,566.961358
48,3,566.994338
29,22,567.204215
39,12,567.327144
43,8,567.399103
42,9,567.483058
50,1,567.492049
50,1,567.502044
48,3,567.534026
44,7,567.592006
41,10,567.693933
40,11,567.796874
34,17,567.955782
47,4,567.993772
39,12,568.100699
45,6,568.162664
50,1,568.172658
34,17,568.322572
49,2,568.34256
41,10,568.433506
47,4,568.470486
45,6,568.527453
47,4,568.565431
45,6,568.620418
41,10,568.717354
46,5,568.768314
36,15,568.936217
42,9,569.042157
42,9,569.145098
39,12,569.291014
32,19,569.480904
42,9,569.565855
26,25,569.796721
42,9,569.877675
38,13,569.997606
47,4,570.035585
42,9,570.121535
40,11,570.228472
30,21,570.429359
33,18,570.610252
42,9,570.695206
46,5,570.744175
38,13,570.86211
42,9,570.946058
33,18,571.103969
30,21,571.301859
48,3,571.330848
50,1,571.34183
50,1,571.350836
49,2,571.368826
26,25,571.601696
45,6,571.655649
48,3,571.682645
34,17,571.829549
47,4,571.867528
47,4,571.901507
48,3,571.931491
45,6,571.98546
32,19,572.160359
37,14,572.283288
36,15,572.428221
42,9,572.514157
49,2,572.532146
36,15,572.664071
41,10,572.756017
47,4,572.795992
49,2,572.81698
49,2,572.835969
34,17,572.989891
44,7,573.050845
48,3,573.080839
30,21,573.293706
48,3,573.329685
33,18,573.508582
47,4,573.545576
45,6,573.603542
45,6,573.662508
32,19,573.842389
49,2,573.860379
50,1,573.871388
44,7,573.944346
43,8,574.025284
41,10,574.12323
48,3,574.154212
47,4,574.194202
50,1,574.206179
50,1,574.217174
35,16,574.36109
41,10,574.461032
46,5,574.511004
48,3,574.542985
49,2,574.560976
32,19,574.756861
38,13,574.884789
40,11,574.990727
38,13,575.118653
49,2,575.137642
48,3,575.171623
50,1,575.181617
40,11,575.280561
29,22,575.485444
41,10,575.574391
47,4,575.612368
39,12,575.71631
39,12,575.819249
50,1,575.828244
40,11,575.92419
44,7,575.985156
50,1,575.994151
41,10,576.082098
50,1,576.092093
37,14,576.232011
41,10,576.325958
42,9,576.40691
46,5,576.450886
40,11,576.549828
50,1,576.558823
48,3,576.584825
40,11,576.68875
41,10,576.782696
48,3,576.809682
49,2,576.827667
32,19,576.995572
34,17,577.154482
43,8,577.239432
49,2,577.259419
34,17,577.409344
43,8,577.479293
35,16,577.625211
48,3,577.653192
38,13,577.776123
41,10,577.870067
39,12,577.985018
50,1,577.996994
42,9,578.09295
39,12,578.223878
34,17,578.398762
40,11,578.516695
50,1,578.529687
49,2,578.553673
42,9,578.660613
49,2,578.688596
41,10,578.809527
38,13,578.942449
44,7,579.019407
40,11,579.129341
33,18,579.316245
43,8,579.39219
43,8,579.465159
37,14,579.600086
34,17,579.764975
42,9,579.851924
50,1,579.861919
49,2,579.880908
43,8,579.950867
49,2,579.967859
34,17,580.119771
46,5,580.167747
48,3,580.196741
48,3,580.223722
38,13,580.340643
32,19,580.515553
30,21,580.738414
49,2,580.760402
44,7,580.83136
39,12,580.95329
40,11,581.082215
35,16,581.26711
33,18,581.454003
34,17,581.611911
33,18,581.780824
35,16,581.929742
49,2,581.947717
48,3,581.978701
39,12,582.082641
48,3,582.108624
39,12,582.225558
40,11,582.335509
47,4,582.372474
48,3,582.398457
47,4,582.438435
46,5,582.485406
41,10,582.575356
49,2,582.595359
30,21,582.789231
45,6,582.8452
38,13,582.959145
49,2,582.978122
48,3,583.008105
45,6,583.061075
43,8,583.135032
36,15,583.281959
42,9,583.364915
43,8,583.439858
36,15,583.575778
48,3,583.602762
48,3,583.631746
48,3,583.657731
38,13,583.786656
33,18,583.973548
