#{"t_start": 1594814445.9498682, "env_id": "NovelGridworld-v0"}
r,l,t 
46,5,1052.645472
42,9,1052.834364
38,13,1053.09222
48,3,1053.156182
48,3,1053.216149
39,12,1053.45701
41,10,1053.659896
50,1,1053.680886
42,9,1053.869776
48,3,1053.926743
41,10,1054.12963
40,11,1054.351505
39,12,1054.596364
30,21,1055.015125
42,9,1055.199036
32,19,1055.588801
49,2,1055.630776
38,13,1055.884632
49,2,1055.923608
47,4,1056.005564
50,1,1056.026552
45,6,1056.15248
49,2,1056.193455
40,11,1056.42334
34,17,1056.755137
46,5,1056.855079
46,5,1056.958021
47,4,1057.040973
39,12,1057.284838
49,2,1057.327813
46,5,1057.42677
50,1,1057.448757
49,2,1057.493731
48,3,1057.558679
47,4,1057.642633
39,12,1057.903485
39,12,1058.166334
44,7,1058.311254
42,9,1058.503143
34,17,1058.850948
47,4,1058.9339
38,13,1059.210742
11,40,1060.059259
49,2,1060.10823
50,1,1060.132221
28,23,1060.88379
42,9,1061.274568
39,12,1061.670343
46,5,1061.790274
44,7,1061.987164
46,5,1062.144074
46,5,1062.303983
44,7,1062.476885
40,11,1062.705755
45,6,1062.834681
50,1,1062.856669
41,10,1063.077543
49,2,1063.126515
39,12,1063.388366
18,33,1064.13894
38,13,1064.404788
39,12,1064.635657
50,1,1064.655647
49,2,1064.699621
36,15,1064.993456
48,3,1065.054421
-10,61,1066.25074
49,2,1066.293715
48,3,1066.352682
30,21,1066.768445
39,12,1066.999316
40,11,1067.219189
47,4,1067.299146
47,4,1067.376099
1,50,1068.397519
16,35,1069.229046
49,2,1069.296009
49,2,1069.368971
44,7,1069.535873
5,46,1070.464345
49,2,1070.504324
46,5,1070.618257
49,2,1070.657235
50,1,1070.681221
42,9,1070.866115
34,17,1071.208921
39,12,1071.448786
46,5,1071.544731
47,4,1071.619687
41,10,1071.817575
49,2,1071.857552
50,1,1071.876541
43,8,1072.031453
44,7,1072.166376
46,5,1072.261325
47,4,1072.333283
49,2,1072.373261
30,21,1072.793021
35,16,1073.105843
43,8,1073.259757
40,11,1073.466638
47,4,1073.544595
49,2,1073.584571
34,17,1073.929375
45,6,1074.056303
43,8,1074.210215
45,6,1074.335145
47,4,1074.414116
50,1,1074.435087
37,14,1074.71293
49,2,1074.755906
48,3,1074.816871
41,10,1075.014758
45,6,1075.128695
42,9,1075.303595
47,4,1075.378553
41,10,1075.578439
40,11,1075.818301
42,9,1075.998199
49,2,1076.039176
34,17,1076.357994
50,1,1076.378985
50,1,1076.400971
42,9,1076.571873
31,20,1076.977643
30,21,1077.394406
37,14,1077.670249
38,13,1077.923105
47,4,1078.002061
49,2,1078.046035
50,1,1078.066025
39,12,1078.297893
50,1,1078.316881
44,7,1078.450805
46,5,1078.550748
49,2,1078.592725
40,11,1078.816599
43,8,1078.971509
47,4,1079.05646
45,6,1079.174394
49,2,1079.215372
48,3,1079.27234
30,21,1079.685119
31,20,1080.088876
44,7,1080.227794
49,2,1080.269771
45,6,1080.387707
47,4,1080.471672
38,13,1080.73051
40,11,1080.940392
29,22,1081.370161
42,9,1081.546046
47,4,1081.624003
29,22,1082.056757
39,12,1082.298621
40,11,1082.513495
42,9,1082.693393
40,11,1082.901277
38,13,1083.146139
43,8,1083.307046
45,6,1083.422981
44,7,1083.556903
41,10,1083.764787
45,6,1083.881719
46,5,1083.972669
43,8,1084.134577
48,3,1084.19454
49,2,1084.230521
34,17,1084.555336
49,2,1084.594314
40,11,1084.81019
47,4,1084.893144
48,3,1084.950111
50,1,1084.9691
35,16,1085.294916
37,14,1085.566762
46,5,1085.66572
28,23,1086.130455
42,9,1086.315337
49,2,1086.354315
46,5,1086.450274
40,11,1086.686124
45,6,1086.809054
45,6,1086.922989
47,4,1086.99595
46,5,1087.089896
34,17,1087.420707
45,6,1087.538655
49,2,1087.575634
49,2,1087.619596
30,21,1088.029361
36,15,1088.324194
46,5,1088.425151
49,2,1088.468111
40,11,1088.681006
48,3,1088.748951
44,7,1088.866886
32,19,1089.203693
50,1,1089.220683
36,15,1089.493544
37,14,1089.743386
32,19,1090.081195
45,6,1090.194132
47,4,1090.272087
43,8,1090.424015
37,14,1090.668863
49,2,1090.705858
27,24,1091.138593
50,1,1091.156585
37,14,1091.431443
50,1,1091.452416
49,2,1091.492392
49,2,1091.532371
40,11,1091.74125
40,11,1091.936142
47,4,1092.001104
36,15,1092.267963
49,2,1092.304946
32,19,1092.641756
47,4,1092.718695
41,10,1092.905591
34,17,1093.212417
49,2,1093.252407
42,9,1093.411303
33,18,1093.751108
47,4,1093.830065
49,2,1093.867044
38,13,1094.116902
40,11,1094.344771
34,17,1094.641602
42,9,1094.807508
42,9,1094.966418
32,19,1095.305225
48,3,1095.356196
48,3,1095.410168
41,10,1095.585069
50,1,1095.604056
46,5,1095.696003
42,9,1095.865922
45,6,1095.975844
32,19,1096.334641
48,3,1096.391609
37,14,1096.642468
48,3,1096.697436
28,23,1097.160172
50,1,1097.179161
40,11,1097.388042
39,12,1097.60192
48,3,1097.661889
41,10,1097.845784
41,10,1098.042672
41,10,1098.232562
49,2,1098.269542
50,1,1098.286532
47,4,1098.357491
42,9,1098.548398
29,22,1099.11806
48,3,1099.196016
26,25,1100.075514
40,11,1100.436309
39,12,1100.692165
50,1,1100.715151
39,12,1100.989994
49,2,1101.045963
36,15,1101.344793
47,4,1101.430745
47,4,1101.523692
-14,65,1103.090801
47,4,1103.182751
41,10,1103.421613
50,1,1103.441603
31,20,1103.853368
37,14,1104.185179
33,18,1104.605939
46,5,1104.725871
46,5,1104.837808
40,11,1105.046704
41,10,1105.238582
38,13,1105.530416
38,13,1105.796263
50,1,1105.813253
41,10,1106.01314
47,4,1106.088098
44,7,1106.243009
48,3,1106.309971
41,10,1106.531844
48,3,1106.589811
36,15,1106.904633
22,29,1107.570265
41,10,1107.761146
44,7,1107.889073
35,16,1108.16793
50,1,1108.187919
40,11,1108.407779
41,10,1108.596673
41,10,1108.818545
-15,66,1110.158799
46,5,1110.260725
43,8,1110.433627
44,7,1110.573547
25,26,1111.075262
41,10,1111.282146
31,20,1111.655933
45,6,1111.770867
36,15,1112.054705
31,20,1112.444485
49,2,1112.485461
42,9,1112.670356
35,16,1113.010169
35,16,1113.329981
15,36,1114.010594
50,1,1114.030582
33,18,1114.363409
41,10,1114.5563
46,5,1114.649232
47,4,1114.717193
39,12,1114.951059
40,11,1115.187927
32,19,1115.580703
46,5,1115.69264
48,3,1115.769594
40,11,1115.977491
39,12,1116.306708
33,18,1116.929354
41,10,1117.140234
32,19,1117.573236
40,11,1117.896053
40,11,1118.104949
26,25,1118.555679
47,4,1118.629635
47,4,1118.701594
44,7,1118.844514
49,2,1118.881493
47,4,1118.952463
41,10,1119.121358
45,6,1119.231296
50,1,1119.251285
42,9,1119.416192
41,10,1119.620073
39,12,1119.851942
35,16,1120.173758
31,20,1120.954315
41,10,1121.304115
39,12,1121.628932
36,15,1121.952746
33,18,1122.330532
31,20,1122.702321
48,3,1122.771284
43,8,1122.948197
39,12,1123.168056
48,3,1123.224025
47,4,1123.306977
37,14,1123.587817
39,12,1123.919629
44,7,1124.066546
29,22,1124.502313
47,4,1124.582252
46,5,1124.6772
48,3,1124.728168
48,3,1124.78114
47,4,1124.86709
46,5,1124.973031
42,9,1125.142934
43,8,1125.305841
39,12,1125.543705
50,1,1125.565692
47,4,1125.650662
39,12,1125.900504
41,10,1126.09939
41,10,1126.302274
47,4,1126.387227
50,1,1126.410214
48,3,1126.473177
40,11,1126.678062
42,9,1126.844966
49,2,1126.883944
47,4,1126.953906
32,19,1127.336687
38,13,1127.600537
41,10,1127.857392
49,2,1128.084263
32,19,1128.550997
44,7,1128.698912
46,5,1128.817845
38,13,1129.086692
44,7,1129.236608
39,12,1129.489464
32,19,1130.022161
50,1,1130.046148
40,11,1130.276016
49,2,1130.314993
43,8,1130.452915
48,3,1130.606836
25,26,1131.375391
36,15,1131.714198
35,16,1132.001051
46,5,1132.089986
35,16,1132.397812
50,1,1132.4158
27,24,1132.87754
45,6,1132.989473
35,16,1133.27631
31,20,1133.639104
47,4,1133.714077
38,13,1133.953926
49,2,1133.991904
50,1,1134.010893
41,10,1134.195788
49,2,1134.232767
49,2,1134.273744
41,10,1134.454643
37,14,1134.713493
42,9,1134.8784
49,2,1134.918377
37,14,1135.17723
48,3,1135.233198
49,2,1135.279175
37,14,1135.563013
38,13,1135.794879
48,3,1135.84885
47,4,1135.926804
43,8,1136.083716
50,1,1136.102705
48,3,1136.163685
48,3,1136.220653
50,1,1136.243623
40,11,1136.449508
47,4,1136.529463
39,12,1136.754333
45,6,1136.863272
37,14,1137.124126
35,16,1137.43095
39,12,1137.64183
50,1,1137.66082
49,2,1137.6938
30,21,1138.080595
50,1,1138.100571
41,10,1138.290461
48,3,1138.351428
43,8,1138.499344
50,1,1138.517332
50,1,1138.536321
46,5,1138.633282
36,15,1138.904113
48,3,1138.958081
39,12,1139.179955
44,7,1139.308883
46,5,1139.401829
44,7,1139.521761
36,15,1139.782613
38,13,1140.028476
45,6,1140.152403
44,7,1140.303317
50,1,1140.324305
48,3,1140.393266
41,10,1140.611142
38,13,1140.868995
47,4,1140.954947
37,14,1141.242798
46,5,1141.34474
48,3,1141.400704
30,21,1141.788475
37,14,1142.045337
44,7,1142.167273
30,21,1142.548052
28,23,1142.960806
47,4,1143.030766
41,10,1143.205683
49,2,1143.242658
45,6,1143.351585
32,19,1143.691391
45,6,1143.797331
48,3,1143.852302
44,7,1143.980226
44,7,1144.102157
37,14,1144.360022
48,3,1144.416989
47,4,1144.48594
33,18,1144.800771
45,6,1144.914696
42,9,1145.075604
43,8,1145.233526
34,17,1145.537353
35,16,1145.827177
45,6,1145.941113
38,13,1146.169982
32,19,1146.504794
38,13,1146.733664
47,4,1146.807636
41,10,1146.981521
48,3,1147.031492
42,9,1147.195415
40,11,1147.389301
37,14,1147.633166
24,27,1148.150872
50,1,1148.167849
41,10,1148.341747
37,14,1148.604598
35,16,1148.894436
48,3,1148.958397
35,16,1149.255229
47,4,1149.325193
39,12,1149.547063
33,18,1149.875878
35,16,1150.168725
41,10,1150.352605
42,9,1150.519512
47,4,1150.594483
43,8,1150.785359
41,10,1150.976253
43,8,1151.131165
48,3,1151.186147
31,20,1151.551926
49,2,1151.587914
34,17,1151.892745
48,3,1151.945701
49,2,1151.982681
46,5,1152.06763
42,9,1152.234551
48,3,1152.291503
30,21,1152.674301
47,4,1152.753242
50,1,1152.776227
46,5,1152.864178
49,2,1152.89816
41,10,1153.08107
47,4,1153.150017
49,2,1153.189994
21,30,1153.720707
39,12,1153.949562
41,10,1154.152445
41,10,1154.352331
43,8,1154.495251
41,10,1154.677147
44,7,1154.803076
46,5,1154.895023
46,5,1154.989969
42,9,1155.151891
34,17,1155.457705
47,4,1155.531677
49,2,1155.570655
48,3,1155.625609
49,2,1155.6606
49,2,1155.698568
45,6,1155.803507
50,1,1155.820497
35,16,1156.108333
50,1,1156.127339
35,16,1156.41617
30,21,1156.80094
49,2,1156.836921
31,20,1157.193717
32,19,1157.55551
31,20,1157.916317
36,15,1158.217137
34,17,1158.532957
46,5,1158.636896
39,12,1158.855773
40,11,1159.057658
42,9,1159.219567
50,1,1159.237556
50,1,1159.259544
49,2,1159.295538
47,4,1159.36948
46,5,1159.463429
50,1,1159.485416
48,3,1159.548379
49,2,1159.583358
49,2,1159.623351
49,2,1159.658316
47,4,1159.732273
47,4,1159.805233
50,1,1159.825222
42,9,1159.992126
46,5,1160.082075
48,3,1160.135044
39,12,1160.350939
29,22,1160.773682
48,3,1160.827652
47,4,1160.903624
40,11,1161.125483
32,19,1161.508265
48,3,1161.577225
49,2,1161.627197
41,10,1161.859065
43,8,1162.036965
32,19,1162.431743
39,12,1162.652615
50,1,1162.670604
50,1,1162.687594
34,17,1163.019407
31,20,1163.374206
38,13,1163.614068
40,11,1163.84094
41,10,1164.106789
47,4,1164.218728
47,4,1164.335659
45,6,1164.479576
49,2,1164.538542
39,12,1164.820384
46,5,1164.951309
31,20,1165.367071
35,16,1165.680908
34,17,1165.991732
48,3,1166.045685
41,10,1166.219602
49,2,1166.261562
40,11,1166.48044
45,6,1166.598372
40,11,1166.795259
48,3,1166.86422
34,17,1167.274988
36,15,1167.582812
41,10,1167.766709
42,9,1167.923634
50,1,1167.943607
50,1,1167.963611
36,15,1168.250432
33,18,1168.673192
46,5,1168.776134
50,1,1168.795123
42,9,1168.983016
50,1,1169.006004
48,3,1169.076963
48,3,1169.143925
45,6,1169.262857
42,9,1169.437758
17,34,1170.109375
31,20,1170.47217
50,1,1170.492174
47,4,1170.576113
35,16,1171.114804
30,21,1171.517576
49,2,1171.553571
48,3,1171.609528
26,25,1172.062266
49,2,1172.103243
45,6,1172.211182
38,13,1172.445048
42,9,1172.611953
43,8,1172.757886
44,7,1172.8828
41,10,1173.068696
38,13,1173.295565
48,3,1173.34654
48,3,1173.400508
47,4,1173.472476
50,1,1173.489466
47,4,1173.564413
36,15,1173.831263
31,20,1174.194054
40,11,1174.391958
39,12,1174.645797
38,13,1174.945627
45,6,1175.086547
40,11,1175.318415
28,23,1175.755166
32,19,1176.08398
31,20,1176.441777
38,13,1176.684639
35,16,1176.968488
38,13,1177.199362
47,4,1177.271305
47,4,1177.349262
48,3,1177.402233
37,14,1177.648106
48,3,1177.700062
36,15,1177.988898
32,19,1178.345695
49,2,1178.380691
34,17,1178.703492
49,2,1178.750483
35,16,1179.05829
42,9,1179.218201
46,5,1179.31316
37,14,1179.560005
35,16,1179.846844
38,13,1180.077726
46,5,1180.166661
44,7,1180.295588
39,12,1180.503469
46,5,1180.607425
46,5,1180.699357
45,6,1180.814292
46,5,1180.904243
43,8,1181.075144
49,2,1181.124115
50,1,1181.146104
41,10,1181.370975
50,1,1181.395962
49,2,1181.445934
44,7,1181.600846
50,1,1181.630828
49,2,1181.680798
42,9,1181.845705
31,20,1182.238484
40,11,1182.499335
41,10,1182.697223
43,8,1182.845137
39,12,1183.067027
46,5,1183.159961
41,10,1183.338857
45,6,1183.449794
46,5,1183.542757
50,1,1183.56073
50,1,1183.577723
45,6,1183.682662
33,18,1184.050452
35,16,1184.366273
37,14,1184.671101
44,7,1184.860991
38,13,1185.232792
37,14,1185.532611
42,9,1185.718506
46,5,1185.825444
30,21,1186.208237
41,10,1186.39512
47,4,1186.478073
46,5,1186.57002
48,3,1186.635985
40,11,1186.94081
41,10,1187.147692
44,7,1187.431533
47,4,1187.504495
37,14,1187.787328
45,6,1187.90926
41,10,1188.10215
50,1,1188.124138
46,5,1188.230078
41,10,1188.410974
47,4,1188.489929
50,1,1188.509917
27,24,1188.943672
30,21,1189.313462
33,18,1189.63528
40,11,1189.833166
49,2,1189.871144
49,2,1189.907123
49,2,1189.947102
43,8,1190.094019
43,8,1190.241949
49,2,1190.275916
48,3,1190.331894
40,11,1190.524775
36,15,1190.799617
47,4,1190.869576
50,1,1190.887568
42,9,1191.047477
37,14,1191.314328
36,15,1191.583173
39,12,1191.800049
36,15,1192.064898
46,5,1192.155848
47,4,1192.225805
-31,82,1193.844887
39,12,1194.067774
39,12,1194.281653
28,23,1194.692404
40,11,1194.885294
40,11,1195.083194
43,8,1195.2261
49,2,1195.267078
48,3,1195.322061
48,3,1195.377015
48,3,1195.426986
48,3,1195.477959
43,8,1195.62289
47,4,1195.707842
47,4,1195.785784
27,24,1196.202545
38,13,1196.433428
43,8,1196.575345
50,1,1196.594333
44,7,1196.720253
40,11,1196.919139
47,4,1196.994095
37,14,1197.242954
44,7,1197.372881
39,12,1197.591756
40,11,1197.788644
50,1,1197.807633
43,8,1197.963546
50,1,1197.983534
41,10,1198.154437
32,19,1198.491245
42,9,1198.647156
46,5,1198.744101
45,6,1198.85204
49,2,1198.88702
49,2,1198.924998
49,2,1198.967973
45,6,1199.067918
42,9,1199.229827
40,11,1199.435708
40,11,1199.627599
48,3,1199.681569
37,14,1199.933426
48,3,1199.991394
34,17,1200.286236
31,20,1200.63003
50,1,1200.648019
48,3,1200.707985
48,3,1200.761954
43,8,1200.902876
48,3,1200.959842
46,5,1201.04979
32,19,1201.378603
34,17,1201.696426
37,14,1201.957276
47,4,1202.029234
49,2,1202.067228
32,19,1202.415015
50,1,1202.433004
43,8,1202.570929
39,12,1202.789803
36,15,1203.053663
46,5,1203.143616
46,5,1203.233565
39,12,1203.443432
48,3,1203.498399
50,1,1203.519387
46,5,1203.607338
50,1,1203.628326
45,6,1203.743275
43,8,1203.885179
42,9,1204.0511
47,4,1204.124058
39,12,1204.332924
47,4,1204.407884
38,13,1204.635768
48,3,1204.691736
45,6,1204.806657
36,15,1205.076502
34,17,1205.391324
41,10,1205.572221
30,21,1205.959
49,2,1205.996981
42,9,1206.162885
48,3,1206.215857
45,6,1206.325792
35,16,1206.609633
46,5,1206.706577
32,19,1207.06937
45,6,1207.180306
42,9,1207.35122
36,15,1207.622071
40,11,1207.829953
49,2,1207.86993
39,12,1208.091788
32,19,1208.435595
37,14,1208.727427
41,10,1208.934309
43,8,1209.098217
46,5,1209.189176
49,2,1209.225146
47,4,1209.298103
50,1,1209.316093
40,11,1209.513981
40,11,1209.706872
41,10,1209.885769
20,31,1210.472438
48,3,1210.544396
44,7,1210.7103
34,17,1211.146054
29,22,1211.605792
10,41,1212.377352
8,43,1213.154921
38,13,1213.383782
33,18,1213.731582
48,3,1213.798562
47,4,1213.882499
49,2,1213.922475
30,21,1214.335239
49,2,1214.370219
50,1,1214.38721
43,8,1214.527131
50,1,1214.545121
48,3,1214.601088
43,8,1214.743023
46,5,1214.831958
50,1,1214.849962
50,1,1214.872937
42,9,1215.045838
41,10,1215.222736
48,3,1215.274707
40,11,1215.486596
40,11,1215.712457
44,7,1215.835388
43,8,1215.992299
40,11,1216.222171
9,42,1217.084677
44,7,1217.269572
47,4,1217.343532
50,1,1217.361538
22,29,1217.902212
31,20,1218.272002
37,14,1218.52086
45,6,1218.643792
39,12,1218.895648
38,13,1219.313411
37,14,1219.718237
48,3,1219.779203
47,4,1219.862156
50,1,1219.883144
50,1,1219.90713
41,10,1220.108016
49,2,1220.143997
50,1,1220.163
48,3,1220.213967
42,9,1220.375875
43,8,1220.5158
35,16,1220.829621
45,6,1220.988517
-38,89,1222.96839
45,6,1223.070334
33,18,1223.45911
28,23,1223.879874
42,9,1224.052775
50,1,1224.072765
46,5,1224.169707
50,1,1224.188697
16,35,1224.82535
21,30,1225.501951
-43,94,1227.399872
46,5,1227.48982
48,3,1227.546803
50,1,1227.564777
41,10,1227.744677
-7,58,1228.947994
50,1,1228.968981
38,13,1229.234828
35,16,1229.547652
24,27,1230.077349
45,6,1230.20128
35,16,1230.581065
48,3,1230.649024
46,5,1230.746969
42,9,1230.945856
-51,102,1232.894748
47,4,1232.969722
40,11,1233.178603
44,7,1233.304517
37,14,1233.58036
27,24,1234.036099
35,16,1234.347924
39,12,1234.557806
45,6,1234.665742
43,8,1234.823668
-7,58,1235.866069
49,2,1235.904049
30,21,1236.269846
49,2,1236.310823
41,10,1236.487708
45,6,1236.606655
36,15,1236.885481
48,3,1236.946461
47,4,1237.021414
49,2,1237.057382
42,9,1237.262266
43,8,1237.411199
47,4,1237.484151
39,12,1237.702032
50,1,1237.720017
47,4,1237.795964
47,4,1237.871931
50,1,1237.890909
43,8,1238.036827
46,5,1238.129774
39,12,1238.350647
48,3,1238.408615
30,21,1238.869353
44,7,1238.99828
47,4,1239.08723
37,14,1239.399052
33,18,1239.862789
49,2,1239.903765
48,3,1239.969727
28,23,1240.544402
44,7,1240.692317
48,3,1240.759279
44,7,1240.95117
41,10,1241.208024
42,9,1241.448886
45,6,1241.6028
50,1,1241.622788
47,4,1241.700746
41,10,1241.979585
16,35,1242.803116
-26,77,1244.559119
49,2,1244.595098
41,10,1244.868944
33,18,1245.26072
50,1,1245.281708
48,3,1245.342673
47,4,1245.416632
39,12,1245.628511
32,19,1245.987309
5,46,1246.844819
41,10,1247.033714
47,4,1247.111669
48,3,1247.163641
34,17,1247.471481
47,4,1247.543425
48,3,1247.605388
44,7,1247.754302
42,9,1247.918211
50,1,1247.942198
36,15,1248.226036
47,4,1248.327979
44,7,1248.487887
-2,53,1249.526298
43,8,1249.673228
50,1,1249.692216
34,17,1250.018032
44,7,1250.15294
43,8,1250.295859
48,3,1250.351827
41,10,1250.537721
-264,315,1256.633258
33,18,1257.059016
50,1,1257.076005
42,9,1257.245908
43,8,1257.39982
41,10,1257.59571
50,1,1257.617697
50,1,1257.638685
33,18,1258.010473
-13,64,1259.167818
47,4,1259.240774
48,3,1259.298742
50,1,1259.31873
50,1,1259.337735
45,6,1259.456653
30,21,1259.963365
17,34,1260.630984
49,2,1260.669961
45,6,1260.789894
-102,153,1263.602295
44,7,1263.75421
-84,135,1266.285781
45,6,1266.388723
45,6,1266.496653
46,5,1266.579607
30,21,1266.964387
37,14,1267.207248
39,12,1267.42214
49,2,1267.457104
49,2,1267.492084
49,2,1267.529064
48,3,1267.585031
47,4,1267.65899
43,8,1267.806905
22,29,1268.328625
47,4,1268.408567
27,24,1269.016218
48,3,1269.067189
46,5,1269.175127
39,12,1269.480955
45,6,1269.735814
37,14,1270.044634
44,7,1270.175562
50,1,1270.195548
47,4,1270.273504
48,3,1270.339467
28,23,1270.917154
45,6,1271.05407
32,19,1271.483818
48,3,1271.552778
39,12,1271.808631
43,8,1271.98553
46,5,1272.167428
41,10,1272.384304
48,3,1272.46226
49,2,1272.573197
49,2,1272.608177
37,14,1272.868029
47,4,1272.96998
46,5,1273.082908
41,10,1273.337762
46,5,1273.433723
39,12,1273.726541
47,4,1273.809493
46,5,1273.900442
46,5,1274.042361
40,11,1274.412152
45,6,1274.549075
6,45,1275.586485
45,6,1275.71841
43,8,1275.892311
42,9,1276.056219
40,11,1276.270111
-9,60,1277.383478
50,1,1277.40445
39,12,1277.642317
47,4,1277.720278
47,4,1277.878185
47,4,1277.983123
42,9,1278.142032
48,3,1278.201997
46,5,1278.305937
46,5,1278.410894
47,4,1278.490833
46,5,1278.576785
-29,80,1280.328789
48,3,1280.387758
50,1,1280.408744
36,15,1280.701578
48,3,1280.763541
48,3,1280.823508
46,5,1280.920454
13,38,1281.640043
49,2,1281.676023
41,10,1281.855932
40,11,1282.059804
49,2,1282.095784
50,1,1282.114773
45,6,1282.228724
49,2,1282.26569
46,5,1282.355636
28,23,1282.751428
33,18,1283.166176
50,1,1283.190163
46,5,1283.293103
42,9,1283.54696
48,3,1283.609923
49,2,1283.650902
46,5,1283.747847
46,5,1283.837797
50,1,1283.860781
44,7,1284.007697
48,3,1284.069662
42,9,1284.243579
26,25,1284.702318
21,30,1285.233017
39,12,1285.459888
41,10,1285.723722
40,11,1285.950594
46,5,1286.079521
39,12,1286.331377
48,3,1286.400339
43,8,1286.628208
32,19,1287.007994
44,7,1287.135919
41,10,1287.31283
46,5,1287.400769
48,3,1287.451751
46,5,1287.534709
38,13,1287.777555
40,11,1287.97246
45,6,1288.182326
36,15,1288.504143
46,5,1288.602086
42,9,1288.881927
42,9,1289.085812
31,20,1289.552547
37,14,1289.90035
50,1,1289.951336
43,8,1290.175193
50,1,1290.193182
16,35,1290.919769
46,5,1291.089673
36,15,1291.466458
47,4,1291.549412
45,6,1291.772285
41,10,1291.979168
45,6,1292.126083
34,17,1292.51886
48,3,1292.587822
46,5,1292.691762
13,38,1293.438339
44,7,1293.560269
9,42,1294.301863
30,21,1294.677634
49,2,1294.716627
36,15,1294.982463
46,5,1295.075409
50,1,1295.094398
32,19,1295.453192
5,46,1296.380667
48,3,1296.444631
48,3,1296.496601
48,3,1296.559566
40,11,1296.791432
46,5,1296.884394
50,1,1296.902384
37,14,1297.238178
42,9,1297.397087
38,13,1297.629971
50,1,1297.649959
46,5,1297.746889
44,7,1297.881813
38,13,1298.110682
9,42,1298.879261
48,3,1298.937212
50,1,1298.956217
46,5,1299.052147
45,6,1299.164083
41,10,1299.347978
49,2,1299.386956
45,6,1299.498892
48,3,1299.550863
29,22,1299.953636
39,12,1300.211488
48,3,1300.280449
47,4,1300.354408
43,8,1300.507319
45,6,1300.623255
39,12,1300.874112
49,2,1300.914088
49,2,1300.953069
47,4,1301.02604
44,7,1301.151956
45,6,1301.255895
49,2,1301.295871
41,10,1301.475771
50,1,1301.496757
17,34,1302.248331
35,16,1302.594134
48,3,1302.664094
42,9,1302.869978
45,6,1303.016893
45,6,1303.159812
49,2,1303.200789
46,5,1303.301732
41,10,1303.587569
38,13,1303.843424
49,2,1303.882417
37,14,1304.237202
44,7,1304.37912
42,9,1304.559017
39,12,1304.775895
46,5,1304.863845
39,12,1305.092725
41,10,1305.27861
45,6,1305.392544
48,3,1305.449527
49,2,1305.489488
43,8,1305.648398
44,7,1305.772329
47,4,1305.846285
46,5,1305.935237
35,16,1306.229068
50,1,1306.247073
47,4,1306.316034
41,10,1306.492919
49,2,1306.5279
46,5,1306.61585
47,4,1306.688807
48,3,1306.749774
43,8,1306.899686
44,7,1307.04462
40,11,1307.296461
42,9,1307.486354
43,8,1307.639267
42,9,1307.848148
46,5,1307.962082
47,4,1308.058029
49,2,1308.102003
39,12,1308.339868
33,18,1308.662687
34,17,1308.965513
46,5,1309.061459
48,3,1309.123423
40,11,1309.335303
37,14,1309.684104
41,10,1309.887989
42,9,1310.084876
46,5,1310.171842
47,4,1310.248799
40,11,1310.451684
41,10,1310.627568
14,37,1311.437109
50,1,1311.461096
7,44,1312.385584
27,24,1312.826319
-7,58,1314.004647
50,1,1314.024638
39,12,1314.273497
41,10,1314.457404
30,21,1314.828196
41,10,1315.018073
37,14,1315.296914
47,4,1315.371871
38,13,1315.635723
40,11,1315.871588
33,18,1316.330337
45,6,1316.459254
42,9,1316.67513
48,3,1316.732098
48,3,1316.793063
27,24,1317.410713
45,6,1317.533643
41,10,1317.744523
44,7,1317.886443
48,3,1317.945409
4,47,1318.975824
48,3,1319.047783
39,12,1319.331621
47,4,1319.428566
33,18,1319.754382
32,19,1320.118174
49,2,1320.154155
37,14,1320.403012
43,8,1320.553926
-98,149,1323.422296
49,2,1323.463273
40,11,1323.662159
46,5,1323.756106
49,2,1323.794084
47,4,1323.870056
37,14,1324.132891
44,7,1324.256821
42,9,1324.438718
38,13,1324.730553
49,2,1324.772529
44,7,1324.920444
37,14,1325.19329
40,11,1325.436154
49,2,1325.478127
36,15,1325.764964
47,4,1325.84292
45,6,1325.952857
47,4,1326.028814
1,50,1326.966283
40,11,1327.307089
-53,104,1329.3999
-2,53,1330.390338
-474,525,1342.026725
48,3,1342.101681
49,2,1342.148652
45,6,1342.263598
43,8,1342.480464
48,3,1342.561417
38,13,1342.82127
47,4,1342.901224
46,5,1343.011163
36,15,1343.450918
37,14,1343.778741
47,4,1343.863677
36,15,1344.191493
48,3,1344.244461
35,16,1344.516308
46,5,1344.603257
38,13,1344.835128
36,15,1345.102973
43,8,1345.244904
48,3,1345.299872
46,5,1345.391825
42,9,1345.558716
45,6,1345.67065
45,6,1345.7866
46,5,1345.879546
44,7,1346.005462
26,25,1346.478191
42,9,1346.653092
43,8,1346.815
38,13,1347.054863
47,4,1347.125824
47,4,1347.201781
50,1,1347.21977
48,3,1347.27374
46,5,1347.370686
50,1,1347.394673
38,13,1347.637533
43,8,1347.781453
46,5,1347.872399
37,14,1348.130254
47,4,1348.200215
44,7,1348.331138
46,5,1348.424086
45,6,1348.536037
47,4,1348.609982
36,15,1348.87283
48,3,1348.928799
37,14,1349.186663
-20,71,1350.465925
47,4,1350.535885
28,23,1350.954649
45,6,1351.069583
48,3,1351.123551
41,10,1351.308462
47,4,1351.390399
49,2,1351.430377
39,12,1351.659247
46,5,1351.753195
47,4,1351.826154
48,3,1351.88413
50,1,1351.90211
47,4,1351.978076
39,12,1352.19196
50,1,1352.210949
46,5,1352.306883
45,6,1352.414817
