#{"t_start": 1595252445.9527411, "env_id": "NovelGridworld-v0"}
r,l,t 
48,3,541.848709
38,13,541.938667
11,40,542.231487
32,19,542.360414
46,5,542.39939
42,9,542.466353
45,6,542.506331
44,7,542.552304
38,13,542.643249
30,21,542.792165
48,3,542.81515
44,7,542.861124
45,6,542.900101
46,5,542.932083
45,6,542.975059
45,6,543.019034
43,8,543.077999
48,3,543.099986
46,5,543.133969
45,6,543.176942
46,5,543.210922
40,11,543.282882
43,8,543.347856
41,10,543.427799
29,22,543.587705
46,5,543.625683
47,4,543.655677
48,3,543.676656
34,17,543.787593
39,12,543.864547
34,17,543.979482
43,8,544.035447
43,8,544.085418
49,2,544.098413
49,2,544.111405
38,13,544.20435
40,11,544.278307
35,16,544.387245
42,9,544.446211
37,14,544.543154
47,4,544.572137
45,6,544.611115
35,16,544.722051
45,6,544.761031
43,8,544.812998
44,7,544.861972
46,5,544.891954
44,7,544.937929
48,3,544.956927
46,5,544.995893
48,3,545.018896
28,23,545.17779
47,4,545.206774
42,9,545.264739
43,8,545.318723
48,3,545.339697
44,7,545.383672
50,1,545.391665
40,11,545.469636
46,5,545.507598
38,13,545.59455
48,3,545.614537
40,11,545.688493
41,10,545.756473
42,9,545.81642
40,11,545.890378
47,4,545.919362
46,5,545.957341
46,5,545.993321
41,10,546.057281
41,10,546.123245
42,9,546.188221
50,1,546.195203
38,13,546.280169
23,28,546.461049
36,15,546.557993
49,2,546.571985
46,5,546.603966
47,4,546.629954
47,4,546.656938
41,10,546.721904
48,3,546.742886
49,2,546.756878
43,8,546.813845
50,1,546.820857
46,5,546.854826
49,2,546.868814
49,2,546.881808
45,6,546.923783
42,9,546.987746
44,7,547.039715
50,1,547.04771
38,13,547.134662
50,1,547.14066
50,1,547.147653
49,2,547.163644
45,6,547.20862
47,4,547.235602
35,16,547.341542
47,4,547.367526
41,10,547.437486
41,10,547.50245
42,9,547.562414
42,9,547.62038
49,2,547.633373
33,18,547.755304
26,25,547.916212
46,5,547.949191
46,5,547.982172
46,5,548.015154
50,1,548.02215
50,1,548.029145
45,6,548.068123
50,1,548.075119
49,2,548.089113
47,4,548.118096
37,14,548.215041
46,5,548.251017
43,8,548.304986
39,12,548.38494
41,10,548.449904
46,5,548.483883
46,5,548.515864
42,9,548.57583
28,23,548.734738
39,12,548.808696
50,1,548.815693
33,18,548.927627
50,1,548.936622
43,8,548.990593
39,12,549.072543
45,6,549.11352
49,2,549.128513
49,2,549.141505
48,3,549.162491
28,23,549.319401
49,2,549.332396
48,3,549.352382
40,11,549.424342
42,9,549.485322
44,7,549.53228
49,2,549.547271
34,17,549.661206
49,2,549.676195
39,12,549.75515
43,8,549.808122
43,8,549.859092
44,7,549.904063
48,3,549.924055
40,11,550.001011
28,23,550.148923
50,1,550.156918
43,8,550.212888
41,10,550.276851
47,4,550.302837
47,4,550.329819
50,1,550.338815
48,3,550.357805
49,2,550.370795
45,6,550.410772
50,1,550.417768
44,7,550.465741
49,2,550.480732
39,12,550.561685
46,5,550.599664
50,1,550.606658
50,1,550.614654
46,5,550.651634
41,10,550.728588
33,18,550.860512
48,3,550.8825
48,3,550.904488
33,18,551.050404
40,11,551.133355
33,18,551.270276
46,5,551.307255
41,10,551.383214
40,11,551.463166
45,6,551.50714
47,4,551.537123
31,20,551.689035
44,7,551.739007
50,1,551.746004
46,5,551.78498
44,7,551.83795
47,4,551.868931
49,2,551.885922
41,10,551.959879
39,12,552.04483
41,10,552.110792
41,10,552.173755
46,5,552.207736
31,20,552.342659
45,6,552.382637
48,3,552.403625
35,16,552.508564
35,16,552.611503
46,5,552.645487
36,15,552.742429
47,4,552.767413
41,10,552.832376
40,11,552.903335
44,7,552.948308
42,9,553.013272
38,13,553.10322
43,8,553.155191
43,8,553.213157
50,1,553.221152
44,7,553.268126
50,1,553.275121
33,18,553.396052
32,19,553.520982
48,3,553.53897
39,12,553.618922
49,2,553.632915
35,16,553.736857
48,3,553.755847
48,3,553.776831
39,12,553.851789
50,1,553.859784
50,1,553.867779
48,3,553.88677
45,6,553.928761
49,2,553.942737
48,3,553.961725
47,4,553.988709
48,3,554.0077
49,2,554.02169
6,45,554.330514
50,1,554.337508
42,9,554.395476
45,6,554.434455
44,7,554.478429
44,7,554.521402
47,4,554.546389
39,12,554.622345
47,4,554.64633
45,6,554.687308
50,1,554.695302
50,1,554.7033
45,6,554.742279
36,15,554.843217
48,3,554.865207
50,1,554.872216
47,4,554.900186
39,12,554.97914
37,14,555.08108
47,4,555.108064
48,3,555.130051
36,15,555.229994
49,2,555.244985
40,11,555.318943
49,2,555.331935
48,3,555.349924
26,25,555.512831
50,1,555.519826
41,10,555.584789
40,11,555.65275
50,1,555.661762
44,7,555.711716
47,4,555.736717
47,4,555.765687
38,13,555.853634
45,6,555.891613
49,2,555.90462
38,13,555.997552
39,12,556.074509
46,5,556.105489
47,4,556.130475
50,1,556.137471
45,6,556.176447
44,7,556.22542
43,8,556.27739
32,19,556.402318
33,18,556.519251
45,6,556.55823
41,10,556.622193
42,9,556.686157
41,10,556.752132
50,1,556.760114
48,3,556.778104
42,9,556.838068
43,8,556.894034
40,11,556.963994
46,5,557.000973
43,8,557.055941
47,4,557.081927
49,2,557.094918
43,8,557.147888
49,2,557.161881
47,4,557.193862
48,3,557.216849
50,1,557.224845
43,8,557.278813
49,2,557.291806
39,12,557.37276
50,1,557.379755
36,15,557.483696
50,1,557.491691
47,4,557.519675
47,4,557.547658
47,4,557.572645
38,13,557.658595
45,6,557.700571
38,13,557.78552
43,8,557.83749
48,3,557.859478
44,7,557.902453
50,1,557.909449
43,8,557.962419
33,18,558.079352
47,4,558.106336
48,3,558.126325
45,6,558.164302
44,7,558.212276
43,8,558.264244
44,7,558.311219
46,5,558.344201
48,3,558.365186
45,6,558.409161
50,1,558.417156
50,1,558.425152
48,3,558.448138
39,12,558.526095
49,2,558.540087
50,1,558.547083
22,29,558.741971
48,3,558.760959
45,6,558.803936
43,8,558.857903
44,7,558.904876
39,12,558.994826
42,9,559.056789
43,8,559.105759
44,7,559.151733
40,11,559.230687
44,7,559.277662
49,2,559.291652
49,2,559.305644
21,30,559.499534
49,2,559.514524
34,17,559.621464
46,5,559.653444
39,12,559.739396
43,8,559.792367
46,5,559.823346
36,15,559.92029
48,3,559.941279
48,3,559.960268
45,6,560.000245
38,13,560.088196
34,17,560.19813
29,22,560.343048
31,20,560.468977
26,25,560.630881
49,2,560.644872
34,17,560.758809
49,2,560.772814
40,11,560.845768
48,3,560.867761
49,2,560.881735
41,10,560.949704
42,9,561.016658
50,1,561.024654
48,3,561.045642
38,13,561.131593
48,3,561.150583
46,5,561.183562
41,10,561.249524
39,12,561.326479
49,2,561.339473
50,1,561.346469
45,6,561.387446
44,7,561.433419
45,6,561.474394
48,3,561.494385
49,2,561.508377
45,6,561.546353
33,18,561.664285
38,13,561.752235
46,5,561.787214
35,16,561.889157
29,22,562.035071
37,14,562.124019
47,4,562.150006
21,30,562.348891
49,2,562.363881
50,1,562.372876
30,21,562.512811
47,4,562.541779
50,1,562.548777
45,6,562.587754
47,4,562.615738
50,1,562.622735
41,10,562.688695
48,3,562.710684
50,1,562.718677
48,3,562.741664
40,11,562.813623
40,11,562.885582
46,5,562.918563
48,3,562.939549
36,15,563.048487
38,13,563.13144
49,2,563.145432
42,9,563.211393
49,2,563.227383
43,8,563.281353
46,5,563.315334
45,6,563.354312
37,14,563.44226
37,14,563.535206
39,12,563.609164
49,2,563.623157
40,11,563.697114
48,3,563.719101
47,4,563.744086
47,4,563.771072
45,6,563.811063
46,5,563.846027
50,1,563.853023
46,5,563.886004
47,4,563.91099
49,2,563.923998
47,4,563.951977
8,43,564.238801
34,17,564.350736
49,2,564.362729
34,17,564.474665
46,5,564.508646
11,40,564.763499
34,17,564.86944
49,2,564.882429
50,1,564.890425
44,7,564.936401
47,4,564.965383
39,12,565.048334
47,4,565.079316
15,36,565.31718
38,13,565.40313
34,17,565.520063
42,9,565.579028
36,15,565.673982
45,6,565.716948
40,11,565.791908
44,7,565.837894
45,6,565.875857
46,5,565.909837
37,14,566.01378
13,38,566.260635
42,9,566.319602
50,1,566.326597
50,1,566.333594
45,6,566.375569
26,25,566.54547
50,1,566.553469
47,4,566.578451
18,33,566.796326
48,3,566.814316
49,2,566.826308
23,28,567.012202
45,6,567.056176
43,8,567.110146
46,5,567.14313
43,8,567.198096
48,3,567.221081
45,6,567.261058
44,7,567.306035
46,5,567.338016
49,2,567.352008
35,16,567.457945
44,7,567.503919
37,14,567.592868
47,4,567.619851
18,33,567.837726
50,1,567.844724
49,2,567.857715
48,3,567.878703
47,4,567.906687
48,3,567.928676
45,6,567.971649
29,22,568.119564
47,4,568.148549
49,2,568.163538
18,33,568.383411
47,4,568.411397
46,5,568.445378
9,42,568.71822
43,8,568.772188
47,4,568.799174
49,2,568.813164
47,4,568.839152
47,4,568.868134
48,3,568.89012
48,3,568.913107
47,4,568.94009
45,6,568.981067
39,12,569.061023
50,1,569.068017
50,1,569.075013
41,10,569.140977
50,1,569.147973
48,3,569.167961
46,5,569.202941
49,2,569.218931
-55,106,569.934517
36,15,570.032461
47,4,570.058445
45,6,570.098422
41,10,570.163385
42,9,570.226351
46,5,570.261329
47,4,570.290314
46,5,570.323309
48,3,570.343297
38,13,570.430231
46,5,570.46621
43,8,570.518181
49,2,570.532173
44,7,570.579145
47,4,570.606133
45,6,570.644109
46,5,570.679088
37,14,570.775034
43,8,570.829003
45,6,570.867979
48,3,570.886969
38,13,570.96892
44,7,571.018893
48,3,571.04088
48,3,571.06187
44,7,571.108841
41,10,571.172803
20,31,571.378684
47,4,571.407668
42,9,571.469632
46,5,571.504612
50,1,571.511608
46,5,571.54359
49,2,571.557582
46,5,571.592562
38,13,571.675515
47,4,571.7005
49,2,571.71649
46,5,571.753469
44,7,571.799444
43,8,571.852427
48,3,571.8734
45,6,571.914377
49,2,571.929368
48,3,571.949356
45,6,571.988336
41,10,572.083279
41,10,572.182223
47,4,572.218201
46,5,572.25718
50,1,572.265174
48,3,572.287164
45,6,572.327138
45,6,572.366116
50,1,572.374111
45,6,572.414089
46,5,572.44707
45,6,572.487046
49,2,572.501039
48,3,572.522025
45,6,572.566003
44,7,572.611975
47,4,572.63796
45,6,572.677936
45,6,572.716913
42,9,572.780877
49,2,572.793869
50,1,572.799868
46,5,572.831849
48,3,572.852837
50,1,572.859832
47,4,572.885818
49,2,572.899808
44,7,572.946781
48,3,572.96777
41,10,573.038728
47,4,573.064713
39,12,573.143667
50,1,573.150684
-9,60,573.554431
38,13,573.638382
43,8,573.688354
39,12,573.771308
44,7,573.827275
47,4,573.855257
44,7,573.901231
45,6,573.942208
43,8,573.997175
50,1,574.005171
49,2,574.020163
47,4,574.048147
47,4,574.073133
50,1,574.080127
42,9,574.137094
47,4,574.16308
49,2,574.176073
45,6,574.217048
45,6,574.261024
47,4,574.289007
47,4,574.315991
46,5,574.346974
50,1,574.353971
21,30,574.551856
47,4,574.57984
40,11,574.6488
47,4,574.674784
49,2,574.687778
46,5,574.719759
42,9,574.781723
50,1,574.788719
37,14,574.881666
42,9,574.944631
48,3,574.966617
41,10,575.031581
43,8,575.084551
40,11,575.15451
49,2,575.168503
44,7,575.215474
34,17,575.331406
42,9,575.388376
47,4,575.415358
46,5,575.449338
50,1,575.457336
45,6,575.49831
48,3,575.518299
46,5,575.552279
36,15,575.649223
50,1,575.65722
44,7,575.704192
44,7,575.754164
47,4,575.784147
45,6,575.823124
44,7,575.868098
46,5,575.901078
50,1,575.908073
40,11,575.988028
50,1,575.995024
31,20,576.128947
36,15,576.222892
48,3,576.24588
47,4,576.274862
48,3,576.29785
45,6,576.337827
49,2,576.351819
50,1,576.359816
24,27,576.532714
40,11,576.606672
47,4,576.634655
36,15,576.729601
48,3,576.751588
47,4,576.779573
46,5,576.812553
48,3,576.831544
35,16,576.936481
48,3,576.958469
44,7,577.006443
37,14,577.093393
45,6,577.135366
46,5,577.172345
47,4,577.20033
20,31,577.403213
44,7,577.449185
45,6,577.489162
48,3,577.510151
43,8,577.561122
46,5,577.597101
48,3,577.620089
50,1,577.630082
46,5,577.663062
46,5,577.699041
-16,67,578.130808
50,1,578.137792
-1,52,578.475594
30,21,578.611518
50,1,578.618512
47,4,578.643498
49,2,578.656489
24,27,578.837386
46,5,578.870366
48,3,578.891355
5,46,579.184188
50,1,579.190181
48,3,579.209172
31,20,579.344095
-89,140,580.242575
49,2,580.257567
49,2,580.272557
27,24,580.434467
50,1,580.441461
48,3,580.460451
47,4,580.490433
43,8,580.545401
49,2,580.559392
46,5,580.600368
39,12,580.687319
35,16,580.808249
27,24,580.984148
7,44,581.308961
43,8,581.365928
46,5,581.402908
42,9,581.471867
47,4,581.502848
20,31,581.728719
4,47,582.07252
45,6,582.113497
34,17,582.220437
-17,68,582.665181
45,6,582.707156
42,9,582.766137
44,7,582.814093
49,2,582.828084
39,12,582.907039
13,38,583.204867
45,6,583.256839
49,2,583.274827
24,27,583.44273
23,28,583.620628
36,15,583.719573
48,3,583.739575
44,7,583.786532
36,15,583.886474
46,5,583.919471
50,1,583.930451
48,3,583.951437
41,10,584.020397
48,3,584.042386
46,5,584.077364
42,9,584.163316
46,5,584.193298
48,3,584.213288
36,15,584.315229
47,4,584.343214
46,5,584.378191
48,3,584.39718
29,22,584.5381
42,9,584.595066
47,4,584.621051
43,8,584.673021
47,4,584.703003
46,5,584.738983
37,14,584.852919
46,5,584.887898
32,19,585.025818
36,15,585.126759
50,1,585.133755
49,2,585.146749
43,8,585.199719
44,7,585.24769
35,16,585.356628
50,1,585.364624
46,5,585.397605
48,3,585.418591
48,3,585.43858
45,6,585.485553
-6,57,585.886321
49,2,585.904312
48,3,585.928297
50,1,585.935294
26,25,586.144174
34,17,586.283094
50,1,586.294093
45,6,586.346058
17,34,586.600909
34,17,586.739831
45,6,586.794799
47,4,586.829779
43,8,586.89974
46,5,586.942715
36,15,587.071639
47,4,587.104621
36,15,587.22755
47,4,587.26353
48,3,587.291514
47,4,587.33049
25,26,587.563355
50,1,587.57235
46,5,587.614326
39,12,587.702276
48,3,587.72726
31,20,587.900162
49,2,587.915153
44,7,587.964124
42,9,588.033085
46,5,588.071063
47,4,588.104043
50,1,588.113038
37,14,588.216978
17,34,588.475829
48,3,588.500815
35,16,588.624743
50,1,588.631739
41,10,588.709694
49,2,588.729682
42,9,588.801641
47,4,588.831624
49,2,588.845617
47,4,588.875599
48,3,588.898585
49,2,588.914578
50,1,588.924571
47,4,588.956553
50,1,588.964547
49,2,588.983536
46,5,589.020516
43,8,589.090476
46,5,589.13445
32,19,589.309349
46,5,589.358321
47,4,589.397299
48,3,589.422283
49,2,589.438274
16,35,589.692128
7,44,589.994954
32,19,590.115884
32,19,590.236816
43,8,590.299777
49,2,590.314769
49,2,590.328761
45,6,590.36674
49,2,590.381731
35,16,590.486672
48,3,590.506659
49,2,590.522649
45,6,590.564624
36,15,590.673562
46,5,590.705545
34,17,590.873451
50,1,590.882442
49,2,590.898432
50,1,590.909426
49,2,590.927416
8,43,591.206257
42,9,591.26822
48,3,591.294207
49,2,591.314193
48,3,591.344176
47,4,591.377156
50,1,591.384152
48,3,591.407139
2,49,591.758937
26,25,592.009791
39,12,592.103738
19,32,592.391573
46,5,592.442543
19,32,592.74237
-13,64,593.268067
18,33,593.501931
44,7,593.550905
10,41,593.828745
46,5,593.864725
45,6,593.906698
46,5,593.939679
46,5,593.97266
30,21,594.109581
47,4,594.138565
22,29,594.35344
48,3,594.381424
49,2,594.396416
26,25,594.608293
43,8,594.669258
48,3,594.691246
43,8,594.743217
44,7,594.792188
49,2,594.808178
-11,62,595.22294
38,13,595.305892
43,8,595.363859
41,10,595.434818
50,1,595.442812
47,4,595.470797
43,8,595.523766
33,18,595.640698
46,5,595.676678
48,3,595.698665
43,8,595.755635
49,2,595.768641
17,34,596.00249
24,27,596.198378
46,5,596.231359
48,3,596.250348
48,3,596.271335
45,6,596.310314
47,4,596.335301
50,1,596.343294
43,8,596.411257
40,11,596.493208
49,2,596.509198
47,4,596.551175
45,6,596.615138
39,12,596.718078
49,2,596.733071
50,1,596.741064
46,5,596.778043
45,6,596.817021
38,13,596.912966
48,3,596.934952
50,1,596.942948
47,4,596.970932
48,3,596.993919
30,21,597.149829
48,3,597.171816
48,3,597.193804
46,5,597.230783
39,12,597.314734
48,3,597.334723
50,1,597.342718
49,2,597.356712
45,6,597.400684
48,3,597.421672
42,9,597.482637
44,7,597.531609
45,6,597.571585
49,2,597.586577
26,25,597.767473
49,2,597.784479
49,2,597.804452
36,15,598.027324
50,1,598.040318
49,2,598.0683
44,7,598.123268
49,2,598.139259
49,2,598.154249
44,7,598.212217
41,10,598.286174
48,3,598.309162
46,5,598.34514
44,7,598.399109
39,12,598.486059
41,10,598.558018
44,7,598.605989
49,2,598.619982
26,25,598.804876
45,6,598.852848
50,1,598.862841
36,15,598.976777
41,10,599.047737
40,11,599.117695
43,8,599.175661
48,3,599.198648
48,3,599.221634
44,7,599.275606
50,1,599.2836
44,7,599.335569
44,7,599.391537
50,1,599.399532
50,1,599.408527
47,4,599.437511
46,5,599.470491
48,3,599.490479
44,7,599.534454
39,12,599.618408
46,5,599.650403
48,3,599.670376
47,4,599.696363
41,10,599.763322
46,5,599.799302
50,1,599.806298
44,7,599.853271
31,20,599.987193
46,5,600.019175
42,9,600.08214
48,3,600.102128
50,1,600.108125
48,3,600.128112
49,2,600.143103
46,5,600.177086
50,1,600.18408
38,13,600.27003
41,10,600.338991
48,3,600.359979
46,5,600.396957
49,2,600.41095
47,4,600.437935
46,5,600.472914
49,2,600.486906
50,1,600.494901
38,13,600.578851
47,4,600.603839
49,2,600.619831
49,2,600.63482
44,7,600.682792
50,1,600.690788
45,6,600.73976
48,3,600.763746
48,3,600.784735
31,20,600.947639
50,1,600.955636
46,5,600.996612
42,9,601.066571
49,2,601.080564
46,5,601.114544
47,4,601.141528
50,1,601.148524
47,4,601.176507
44,7,601.226481
44,7,601.273453
50,1,601.281448
44,7,601.327421
46,5,601.364399
45,6,601.405376
45,6,601.445352
37,14,601.544297
48,3,601.563285
42,9,601.619253
46,5,601.651233
43,8,601.699206
47,4,601.724191
47,4,601.751177
46,5,601.783158
47,4,601.810142
48,3,601.83113
45,6,601.870109
42,9,601.935071
49,2,601.948064
47,4,601.974048
47,4,602.00503
43,8,602.059
46,5,602.09198
50,1,602.098976
48,3,602.119963
48,3,602.14195
44,7,602.184926
47,4,602.218907
47,4,602.245893
30,21,602.392806
45,6,602.433784
46,5,602.466763
45,6,602.504742
50,1,602.511738
46,5,602.546718
50,1,602.553714
44,7,602.600689
35,16,602.70263
45,6,602.743607
46,5,602.775585
50,1,602.782581
41,10,602.847545
30,21,603.004454
35,16,603.118388
43,8,603.174356
45,6,603.215333
46,5,603.249313
42,9,603.311277
46,5,603.344259
50,1,603.351254
41,10,603.422213
43,8,603.481179
45,6,603.524155
48,3,603.546142
48,3,603.56813
35,16,603.678066
37,14,603.773011
50,1,603.781007
40,11,603.859961
48,3,603.884947
40,11,603.959904
43,8,604.019868
45,6,604.063843
30,21,604.206762
47,4,604.235744
47,4,604.266726
44,7,604.319696
46,5,604.357675
45,6,604.404647
40,11,604.478605
48,3,604.496594
47,4,604.524578
42,9,604.585542
46,5,604.619525
40,11,604.693485
42,9,604.767437
50,1,604.774434
45,6,604.812413
44,7,604.860387
48,3,604.886369
41,10,604.999304
38,13,605.179201
50,1,605.189196
27,24,605.38808
49,2,605.405071
39,12,605.488023
49,2,605.502014
36,15,605.605954
44,7,605.652927
48,3,605.672916
46,5,605.705897
43,8,605.758865
49,2,605.772859
43,8,605.824828
41,10,605.898786
46,5,605.932766
37,14,606.034706
33,18,606.16963
41,10,606.235592
43,8,606.29056
48,3,606.313546
45,6,606.354524
47,4,606.382506
42,9,606.443471
49,2,606.456464
49,2,606.470456
48,3,606.490444
38,13,606.584391
38,13,606.666344
43,8,606.7433
45,6,606.796268
27,24,606.979162
39,12,607.07111
48,3,607.091101
49,2,607.107089
38,13,607.19504
50,1,607.203034
43,8,607.258002
40,11,607.33196
48,3,607.351947
40,11,607.436898
37,14,607.53984
50,1,607.547836
44,7,607.595808
43,8,607.650776
50,1,607.659772
35,16,607.765712
37,14,607.873647
50,1,607.881642
43,8,607.939609
46,5,607.974589
40,11,608.052543
47,4,608.078529
50,1,608.084525
44,7,608.1305
42,9,608.189465
50,1,608.196462
41,10,608.264423
43,8,608.316393
46,5,608.351372
47,4,608.381354
43,8,608.432326
43,8,608.484297
50,1,608.490294
37,14,608.589237
32,19,608.710165
41,10,608.778126
43,8,608.829096
38,13,608.918045
47,4,608.944031
47,4,608.974013
33,18,609.089946
47,4,609.116931
31,20,609.246855
39,12,609.330806
43,8,609.385775
45,6,609.427751
49,2,609.439745
47,4,609.468727
48,3,609.488716
42,9,609.548682
43,8,609.603649
49,2,609.619641
34,17,609.736573
49,2,609.749567
48,3,609.768556
49,2,609.782546
42,9,609.841513
45,6,609.884491
39,12,609.971453
47,4,610.002421
43,8,610.056389
45,6,610.093368
43,8,610.143339
44,7,610.189313
38,13,610.272267
30,21,610.412183
38,13,610.496135
47,4,610.523119
24,27,610.715008
36,15,610.825945
47,4,610.856929
39,12,610.949873
50,1,610.957869
48,3,610.979856
44,7,611.031826
36,15,611.14576
42,9,611.211724
46,5,611.2507
50,1,611.259696
37,14,611.364635
46,5,611.404612
37,14,611.508551
48,3,611.530539
50,1,611.539534
43,8,611.599499
34,17,611.727426
47,4,611.757408
45,6,611.799384
50,1,611.809379
49,2,611.825369
49,2,611.84036
35,16,611.960291
50,1,611.969286
39,12,612.059234
47,4,612.08522
47,4,612.110205
42,9,612.17017
49,2,612.182164
48,3,612.202152
46,5,612.237132
40,11,612.310091
49,2,612.324081
48,3,612.343071
44,7,612.390045
45,6,612.431021
46,5,612.466001
49,2,612.478992
50,1,612.485991
42,9,612.543954
47,4,612.569941
43,8,612.619912
49,2,612.633903
49,2,612.647905
39,12,612.72785
49,2,612.74184
46,5,612.77682
49,2,612.793813
37,14,612.898751
44,7,612.945723
46,5,612.980704
42,9,613.03967
46,5,613.074648
44,7,613.122622
47,4,613.146607
46,5,613.177592
46,5,613.211572
47,4,613.238555
44,7,613.286526
47,4,613.313511
47,4,613.340495
45,6,613.383471
48,3,613.402462
23,28,613.586356
48,3,613.605343
44,7,613.654315
44,7,613.69929
44,7,613.742265
40,11,613.812224
39,12,613.889179
50,1,613.897175
42,9,613.95714
39,12,614.041092
36,15,614.145033
41,10,614.207995
47,4,614.23498
43,8,614.28795
41,10,614.351913
41,10,614.424872
46,5,614.458851
38,13,614.544801
20,31,614.744687
28,23,614.8966
45,6,614.937576
48,3,614.961561
50,1,614.969556
47,4,614.99754
43,8,615.048511
43,8,615.100481
41,10,615.169441
45,6,615.212416
47,4,615.2414
46,5,615.274381
42,9,615.334347
48,3,615.354334
48,3,615.374324
41,10,615.44828
6,45,615.74411
16,35,615.97298
39,12,616.052932
34,17,616.169865
50,1,616.176862
45,6,616.218837
35,16,616.325775
44,7,616.372749
42,9,616.434714
41,10,616.512668
44,7,616.557643
45,6,616.598619
37,14,616.692564
48,3,616.713551
34,17,616.828485
39,12,616.916436
47,4,616.945418
45,6,616.987396
39,12,617.067348
43,8,617.119318
45,6,617.161294
35,16,617.264234
39,12,617.342191
46,5,617.378169
43,8,617.438135
46,5,617.476112
46,5,617.51309
47,4,617.541075
43,8,617.597041
49,2,617.612034
49,2,617.626025
44,7,617.674
37,14,617.77694
50,1,617.784934
42,9,617.848897
43,8,617.905865
43,8,617.96483
48,3,617.986818
44,7,618.03479
42,9,618.099752
48,3,618.118741
48,3,618.138732
46,5,618.169713
47,4,618.196697
45,6,618.238674
33,18,618.3646
34,17,618.481532
48,3,618.50252
32,19,618.626448
42,9,618.682417
48,3,618.707404
50,1,618.715397
49,2,618.734387
44,7,618.77936
41,10,618.844327
44,7,618.899292
42,9,618.97025
47,4,619.001232
36,15,619.107172
50,1,619.114167
46,5,619.148148
40,11,619.2321
43,8,619.288067
31,20,619.440979
42,9,619.50894
41,10,619.578901
42,9,619.642863
50,1,619.649858
42,9,619.718819
46,5,619.753798
44,7,619.805769
48,3,619.828756
46,5,619.865733
25,26,620.057624
49,2,620.074613
46,5,620.107594
44,7,620.156568
32,19,620.275498
43,8,620.329467
45,6,620.368444
25,26,620.545343
47,4,620.572327
14,37,620.808193
48,3,620.828194
36,15,620.927124
40,11,621.003079
-1,52,621.38386
46,5,621.423837
47,4,621.458817
45,6,621.503791
-24,75,622.038482
48,3,622.059469
44,7,622.112438
43,8,622.170406
39,12,622.255356
44,7,622.306327
49,2,622.320319
23,28,622.518204
48,3,622.538195
48,3,622.557182
-27,78,623.063893
47,4,623.090877
49,2,623.103868
31,20,623.239789
38,13,623.332736
41,10,623.406695
50,1,623.415689
48,3,623.438676
38,13,623.533621
47,4,623.561603
45,6,623.605578
50,1,623.614573
48,3,623.636561
44,7,623.685533
47,4,623.716514
38,13,623.81146
45,6,623.852436
49,2,623.864429
50,1,623.872424
25,26,624.060316
48,3,624.083304
38,13,624.176251
47,4,624.203234
38,13,624.29918
45,6,624.346152
49,2,624.362142
33,18,624.498064
47,4,624.527046
36,15,624.632989
35,16,624.748919
48,3,624.769907
48,3,624.790895
48,3,624.811883
48,3,624.832871
43,8,624.88684
43,8,624.939812
46,5,624.973792
48,3,624.994776
40,11,625.068734
42,9,625.128702
50,1,625.136696
31,20,625.272617
37,14,625.364565
44,7,625.408541
41,10,625.475502
50,1,625.483499
40,11,625.559452
35,16,625.662408
49,2,625.677384
50,1,625.686394
48,3,625.713389
47,4,625.744345
-2,53,626.095143
40,11,626.160105
37,14,626.251053
48,3,626.271043
45,6,626.311018
50,1,626.320013
49,2,626.334007
49,2,626.346997
46,5,626.380978
44,7,626.42995
15,36,626.675808
50,1,626.682804
47,4,626.710788
41,10,626.77675
48,3,626.79774
49,2,626.81273
42,9,626.873696
47,4,626.90068
40,11,626.981633
36,15,627.088571
48,3,627.109558
46,5,627.145538
50,1,627.153533
45,6,627.196509
43,8,627.253475
45,6,627.297449
47,4,627.324435
42,9,627.3844
43,8,627.436372
47,4,627.465353
45,6,627.512326
48,3,627.534316
37,14,627.624262
43,8,627.677231
47,4,627.703216
47,4,627.7312
48,3,627.753188
46,5,627.787169
46,5,627.821148
49,2,627.834141
49,2,627.848132
43,8,627.901102
36,15,628.01104
40,11,628.090993
36,15,628.189935
50,1,628.196932
47,4,628.221919
45,6,628.260896
47,4,628.290893
42,9,628.349859
49,2,628.364835
29,22,628.518747
47,4,628.54673
42,9,628.608694
35,16,628.718632
45,6,628.756611
50,1,628.766603
39,12,628.844558
50,1,628.852569
49,2,628.866547
46,5,628.902527
50,1,628.909521
46,5,628.945511
46,5,628.982479
41,10,629.058435
37,14,629.160376
44,7,629.20835
50,1,629.217343
41,10,629.2933
41,10,629.387245
39,12,629.478193
45,6,629.530162
50,1,629.541156
47,4,629.572138
50,1,629.579135
49,2,629.593127
38,13,629.688072
34,17,629.805005
47,4,629.831989
33,18,629.95592
45,6,629.997895
50,1,630.004891
49,2,630.018881
46,5,630.050865
47,4,630.077848
48,3,630.097837
38,13,630.181787
50,1,630.188784
48,3,630.209771
44,7,630.255745
49,2,630.270737
48,3,630.291726
47,4,630.318711
42,9,630.375677
47,4,630.401662
46,5,630.435643
40,11,630.517594
47,4,630.547577
47,4,630.580557
46,5,630.617538
45,6,630.657515
50,1,630.664509
49,2,630.679501
50,1,630.687496
38,13,630.774448
47,4,630.801431
41,10,630.869391
36,15,630.971332
26,25,631.137238
48,3,631.156227
48,3,631.178213
48,3,631.197202
34,17,631.307139
47,4,631.333123
41,10,631.401084
49,2,631.417075
46,5,631.450058
18,33,631.671928
50,1,631.678924
