#{"t_start": 1595250405.177114, "env_id": "NovelGridworld-v0"}
r,l,t
48,3,504.856729
20,31,505.113581
49,2,505.131571
49,2,505.149561
48,3,505.173547
45,6,505.222519
44,7,505.286482
45,6,505.335454
43,8,505.402418
44,7,505.459383
49,2,505.477372
48,3,505.505373
44,7,505.567321
47,4,505.6023
48,3,505.627285
32,19,505.790191
34,17,505.940107
42,9,506.016061
49,2,506.033053
49,2,506.050042
41,10,506.137993
50,1,506.146986
47,4,506.181967
49,2,506.199955
45,6,506.255926
47,4,506.290904
33,18,506.438818
47,4,506.475796
42,9,506.552753
45,6,506.60672
48,3,506.633705
50,1,506.64371
45,6,506.697669
43,8,506.768628
48,3,506.793614
49,2,506.813602
48,3,506.839586
50,1,506.848582
46,5,506.891557
44,7,506.953521
35,16,507.09444
41,10,507.181389
43,8,507.25235
44,7,507.310315
33,18,507.465227
42,9,507.540184
46,5,507.586157
45,6,507.639126
49,2,507.656116
47,4,507.690096
44,7,507.751064
45,6,507.803031
49,2,507.820022
43,8,507.890981
45,6,507.941952
45,6,507.995923
45,6,508.045892
50,1,508.054887
48,3,508.080872
41,10,508.167821
39,12,508.27476
50,1,508.283755
50,1,508.29175
44,7,508.350715
43,8,508.418676
46,5,508.463652
46,5,508.507637
28,23,508.698517
49,2,508.716507
33,18,508.872417
46,5,508.916392
45,6,508.970358
49,2,508.989347
49,2,509.006337
38,13,509.12827
44,7,509.19423
47,4,509.237206
39,12,509.340147
38,13,509.452081
39,12,509.555022
48,3,509.579008
41,10,509.66096
42,9,509.738915
39,12,509.841856
49,2,509.860845
44,7,509.920811
46,5,509.961787
24,27,510.184659
48,3,510.210643
31,20,510.386543
44,7,510.445508
46,5,510.487484
39,12,510.586427
40,11,510.679374
45,6,510.732358
34,17,510.875261
47,4,510.909241
42,9,510.989195
4,47,511.385967
44,7,511.449929
37,14,511.56886
46,5,511.611835
50,1,511.620831
46,5,511.666805
48,3,511.694788
44,7,511.753755
47,4,511.786736
35,16,511.91766
36,15,512.044587
24,27,512.271455
49,2,512.291446
42,9,512.368402
46,5,512.410376
41,10,512.497325
41,10,512.579278
46,5,512.623253
40,11,512.713201
35,16,512.850122
32,19,513.009031
48,3,513.033016
49,2,513.051006
50,1,513.060001
43,8,513.13096
47,4,513.161942
47,4,513.193924
27,24,513.406801
42,9,513.480758
46,5,513.519736
30,21,513.697645
48,3,513.724617
43,8,513.795578
50,1,513.804571
49,2,513.822561
46,5,513.867536
44,7,513.924504
42,9,514.003458
47,4,514.037438
32,19,514.201344
42,9,514.285294
49,2,514.304283
49,2,514.324272
41,10,514.408224
48,3,514.435208
48,3,514.460194
42,9,514.538148
42,9,514.618102
37,14,514.739037
45,6,514.792004
38,13,514.902938
48,3,514.929923
44,7,514.995886
50,1,515.00588
43,8,515.07484
42,9,515.150796
39,12,515.258749
33,18,515.410646
45,6,515.460618
48,3,515.487602
40,11,515.578549
41,10,515.659502
47,4,515.692483
44,7,515.753449
44,7,515.816413
48,3,515.8404
44,7,515.898364
35,16,516.034286
41,10,516.123235
47,4,516.156216
45,6,516.210185
40,11,516.310128
48,3,516.337111
43,8,516.40907
49,2,516.426063
42,9,516.508013
31,20,516.672918
48,3,516.700903
49,2,516.718892
45,6,516.771872
47,4,516.806843
43,8,516.873813
38,13,516.975743
50,1,516.984738
45,6,517.036709
41,10,517.12266
40,11,517.215606
46,5,517.261579
50,1,517.271589
23,28,517.507437
46,5,517.548413
26,25,517.759293
50,1,517.770286
45,6,517.823254
48,3,517.849241
35,16,517.986161
46,5,518.030135
46,5,518.07411
20,31,518.340959
35,16,518.474879
40,11,518.563828
47,4,518.596809
46,5,518.638787
39,12,518.741725
47,4,518.776708
49,2,518.792696
50,1,518.80269
49,2,518.820691
50,1,518.830675
50,1,518.83867
43,8,518.907631
47,4,518.94361
40,11,519.042554
50,1,519.052549
34,17,519.197465
45,6,519.249444
42,9,519.329387
36,15,519.459313
50,1,519.467308
50,1,519.476302
40,11,519.572247
49,2,519.590237
38,13,519.699173
48,3,519.726158
50,1,519.736152
43,8,519.808122
31,20,519.981011
41,10,520.067961
47,4,520.102941
48,3,520.127927
41,10,520.209879
42,9,520.291831
39,12,520.392774
29,22,520.574669
50,1,520.583664
44,7,520.645629
44,7,520.703596
48,3,520.730579
29,22,520.912474
50,1,520.921469
22,29,521.16233
48,3,521.186316
48,3,521.2133
44,7,521.277263
44,7,521.339229
50,1,521.348223
46,5,521.395197
41,10,521.493144
47,4,521.531118
34,17,521.692025
44,7,521.763983
42,9,521.847937
44,7,521.914897
41,10,522.01284
41,10,522.111783
45,6,522.17175
48,3,522.201731
46,5,522.250702
49,2,522.27269
39,12,522.384625
37,14,522.51755
35,16,522.675458
50,1,522.684453
50,1,522.694448
37,14,522.832367
47,4,522.869347
39,12,522.970289
47,4,523.003269
45,6,523.056239
45,6,523.109209
42,9,523.181167
48,3,523.207169
47,4,523.241131
47,4,523.276127
46,5,523.319103
50,1,523.327098
46,5,523.371057
46,5,523.413033
44,7,523.472998
41,10,523.553952
48,3,523.581937
35,16,523.714861
47,4,523.750838
49,2,523.768828
46,5,523.812804
43,8,523.877765
46,5,523.92174
43,8,523.99271
40,11,524.085646
45,6,524.137617
42,9,524.214581
45,6,524.268539
50,1,524.278534
50,1,524.288531
42,9,524.364486
49,2,524.380475
45,6,524.435446
47,4,524.468427
39,12,524.571365
48,3,524.59635
49,2,524.613342
44,7,524.670309
42,9,524.744266
42,9,524.820224
46,5,524.862197
47,4,524.900176
47,4,524.936155
45,6,524.985126
49,2,525.002117
36,15,525.132042
33,18,525.285954
36,15,525.41188
45,6,525.464849
43,8,525.533811
42,9,525.609769
39,12,525.711708
45,6,525.763678
49,2,525.781667
40,11,525.876613
46,5,525.920587
48,3,525.944575
41,10,526.025529
45,6,526.076497
48,3,526.104481
22,29,526.35134
43,8,526.417302
49,2,526.433294
44,7,526.489275
47,4,526.522241
45,6,526.573213
50,1,526.582206
38,13,526.687145
45,6,526.738118
48,3,526.764102
38,13,526.876037
41,10,526.960003
48,3,526.985973
45,6,527.035946
46,5,527.080918
44,7,527.140883
45,6,527.191856
46,5,527.233831
43,8,527.30379
47,4,527.338769
47,4,527.374749
47,4,527.40873
48,3,527.434715
45,6,527.484685
47,4,527.518666
43,8,527.58463
38,13,527.695565
45,6,527.749534
45,6,527.803501
50,1,527.812496
45,6,527.863467
49,2,527.883456
48,3,527.909441
48,3,527.936425
35,16,528.066353
41,10,528.1533
47,4,528.189279
47,4,528.22426
44,7,528.284236
46,5,528.329201
32,19,528.48611
36,15,528.614034
47,4,528.648015
47,4,528.681996
46,5,528.723972
34,17,528.869888
42,9,528.944845
44,7,529.00381
46,5,529.048784
37,14,529.168726
49,2,529.185705
45,6,529.239673
7,44,529.61246
50,1,529.622454
28,23,529.816342
42,9,529.895298
42,9,529.97425
41,10,530.06321
1,50,530.486956
46,5,530.52893
43,8,530.600889
35,16,530.734814
23,28,530.968677
48,3,530.99666
48,3,531.022646
33,18,531.175559
49,2,531.193547
38,13,531.302485
47,4,531.336465
47,4,531.375444
36,15,531.503369
50,1,531.514363
50,1,531.522358
46,5,531.564334
49,2,531.583323
46,5,531.630296
48,3,531.656282
41,10,531.741234
47,4,531.775213
39,12,531.874155
40,11,531.967102
33,18,532.119014
48,3,532.145999
50,1,532.154993
46,5,532.197968
38,13,532.305906
48,3,532.331893
22,29,532.592741
50,1,532.601738
40,11,532.692683
45,6,532.742654
40,11,532.832618
36,15,532.96253
47,4,532.99551
45,6,533.045492
46,5,533.096451
46,5,533.148421
47,4,533.189398
47,4,533.228375
41,10,533.328317
48,3,533.360299
30,21,533.560184
46,5,533.612154
50,1,533.622149
43,8,533.701102
43,8,533.779058
2,49,534.25878
47,4,534.291761
48,3,534.316748
49,2,534.333738
48,3,534.362721
44,7,534.430684
44,7,534.493645
35,16,534.628569
32,19,534.817458
36,15,534.963374
27,24,535.169255
50,1,535.17825
44,7,535.238215
49,2,535.254208
48,3,535.279192
47,4,535.312173
50,1,535.322167
46,5,535.371139
50,1,535.381133
48,3,535.408119
41,10,535.49307
42,9,535.571035
50,1,535.580019
50,1,535.589016
50,1,535.597009
36,15,535.726935
47,4,535.763915
35,16,535.897836
45,6,535.951805
47,4,535.986791
47,4,536.019765
43,8,536.086726
45,6,536.140696
50,1,536.14969
33,18,536.301603
48,3,536.328588
48,3,536.355573
47,4,536.39255
34,17,536.533469
45,6,536.58344
38,13,536.695377
37,14,536.81131
47,4,536.848288
25,26,537.066162
34,17,537.222072
46,5,537.272045
46,5,537.31202
40,11,537.403967
46,5,537.443945
49,2,537.459936
46,5,537.50291
47,4,537.535891
38,13,537.649826
46,5,537.692812
43,8,537.764762
44,7,537.826723
49,2,537.844713
32,19,538.004622
38,13,538.113558
44,7,538.172524
23,28,538.40639
50,1,538.415385
45,6,538.464356
49,2,538.481346
40,11,538.572295
44,7,538.632259
43,8,538.704218
43,8,538.775178
37,14,538.89211
48,3,538.916096
34,17,539.053017
49,2,539.072006
47,4,539.105986
50,1,539.114982
40,11,539.211926
46,5,539.2559
20,31,539.511753
47,4,539.546748
47,4,539.581728
49,2,539.599717
32,19,539.756614
36,15,539.88454
40,11,539.974486
24,27,540.20437
42,9,540.286306
48,3,540.311294
48,3,540.336277
48,3,540.364261
38,13,540.475213
31,20,540.6461
43,8,540.714059
47,4,540.750038
48,3,540.775025
32,19,540.927948
33,18,541.079859
34,17,541.223766
46,5,541.26774
38,13,541.376679
43,8,541.443639
46,5,541.485615
46,5,541.52759
47,4,541.559573
42,9,541.635528
48,3,541.664511
43,8,541.733471
46,5,541.779446
38,13,541.886384
-16,67,542.441064
-50,101,543.299569
42,9,543.379525
-43,94,544.156077
49,2,544.174067
21,30,544.433915
39,12,544.533858
33,18,544.681773
6,45,545.056556
42,9,545.134512
46,5,545.176486
41,10,545.268436
47,4,545.302414
48,3,545.328415
42,9,545.408354
47,4,545.440335
38,13,545.548272
50,1,545.557269
39,12,545.660211
43,8,545.72617
38,13,545.834108
47,4,545.871087
47,4,545.904067
46,5,545.947044
47,4,545.984022
36,15,546.110961
50,1,546.118944
42,9,546.1949
39,12,546.301839
49,2,546.31783
48,3,546.341818
49,2,546.361805
50,1,546.371809
42,9,546.447755
46,5,546.491729
40,11,546.588674
45,6,546.640643
40,11,546.733592
44,7,546.793557
36,15,546.917483
47,4,546.951464
46,5,546.995438
40,11,547.091385
47,4,547.125364
39,12,547.230304
41,10,547.319253
48,3,547.345236
45,6,547.402204
39,12,547.504148
48,3,547.530131
41,10,547.61808
43,8,547.686043
41,10,547.775989
40,11,547.870934
49,2,547.890923
44,7,547.95089
45,6,548.00286
35,16,548.135783
42,9,548.209741
50,1,548.218733
45,6,548.271705
47,4,548.304683
45,6,548.355654
50,1,548.365649
50,1,548.374643
46,5,548.416619
50,1,548.425614
48,3,548.450602
50,1,548.459595
47,4,548.495575
40,11,548.591519
42,9,548.666475
45,6,548.715458
48,3,548.74443
44,7,548.805396
42,9,548.882352
50,1,548.892345
49,2,548.908336
50,1,548.916331
34,17,549.060259
44,7,549.120216
47,4,549.153194
42,9,549.233151
49,2,549.256136
43,8,549.323112
41,10,549.412045
50,1,549.42204
45,6,549.475009
43,8,549.54397
38,13,549.654906
50,1,549.664902
47,4,549.69988
50,1,549.708875
43,8,549.781832
48,3,549.809816
48,3,549.833803
49,2,549.850793
50,1,549.860787
45,6,549.908759
49,2,549.926749
41,10,550.016713
43,8,550.085668
49,2,550.103647
50,1,550.113641
38,13,550.222579
37,14,550.344508
50,1,550.357502
35,16,550.498419
44,7,550.560383
49,2,550.578373
45,6,550.631343
49,2,550.650332
43,8,550.716294
48,3,550.744278
39,12,550.84322
48,3,550.869206
48,3,550.895191
50,1,550.904186
46,5,550.95016
46,5,550.995132
50,1,551.004129
40,11,551.097074
46,5,551.13905
38,13,551.250985
40,11,551.348929
49,2,551.371916
50,1,551.38291
45,6,551.436878
40,11,551.534822
47,4,551.5738
48,3,551.601784
43,8,551.674741
50,1,551.684736
40,11,551.794672
47,4,551.831651
35,16,551.984563
47,4,552.027539
42,9,552.115488
49,2,552.136476
43,8,552.210433
49,2,552.230421
42,9,552.320369
45,6,552.382333
50,1,552.392328
48,3,552.420312
43,8,552.494268
42,9,552.577221
46,5,552.624195
47,4,552.660174
40,11,552.763113
40,11,552.861057
46,5,552.904032
50,1,552.913027
26,25,553.118909
47,4,553.150891
45,6,553.199861
47,4,553.238839
42,9,553.316794
35,16,553.454715
50,1,553.463711
46,5,553.514681
44,7,553.573648
45,6,553.625618
49,2,553.642606
48,3,553.666594
46,5,553.710567
49,2,553.729557
45,6,553.783525
43,8,553.856483
40,11,553.94943
40,11,554.045386
44,7,554.103341
36,15,554.232269
50,1,554.242261
48,3,554.270244
44,7,554.33421
48,3,554.363207
47,4,554.399182
43,8,554.468131
45,6,554.519102
50,1,554.528096
47,4,554.562077
50,1,554.571072
43,8,554.641031
43,8,554.707993
45,6,554.763961
48,3,554.790945
39,12,554.902881
47,4,554.935861
46,5,554.980835
45,6,555.028808
46,5,555.071783
47,4,555.109761
41,10,555.191713
43,8,555.260674
48,3,555.28666
38,13,555.399594
49,2,555.418583
47,4,555.452564
38,13,555.561516
49,2,555.577491
37,14,555.693424
48,3,555.720409
37,14,555.836342
30,21,556.007243
38,13,556.111184
39,12,556.216124
46,5,556.262098
17,34,556.553929
44,7,556.611895
46,5,556.65487
31,20,556.819776
45,6,556.871746
44,7,556.934709
45,6,556.986679
46,5,557.027655
25,26,557.24653
33,18,557.40144
40,11,557.495386
48,3,557.520371
34,17,557.660291
30,21,557.835191
45,6,557.884162
45,6,557.933133
50,1,557.942128
28,23,558.135016
50,1,558.144014
46,5,558.185988
46,5,558.228962
34,17,558.381875
47,4,558.413856
50,1,558.423851
29,22,558.604746
50,1,558.61574
42,9,558.693695
33,18,558.842609
50,1,558.852619
46,5,558.89459
50,1,558.902576
43,8,558.969538
48,3,558.995523
28,23,559.198419
47,4,559.234383
50,1,559.243394
44,7,559.30834
42,9,559.389294
48,3,559.414279
45,6,559.466249
31,20,559.637151
40,11,559.731097
40,11,559.826044
47,4,559.861033
46,5,559.903009
41,10,559.989947
50,1,559.998945
48,3,560.023944
42,9,560.101883
48,3,560.126869
47,4,560.161848
47,4,560.197829
9,42,560.561618
46,5,560.606592
50,1,560.614588
34,17,560.756506
26,25,560.964386
44,7,561.022352
28,23,561.214242
42,9,561.299208
46,5,561.345166
19,32,561.621007
45,6,561.671978
46,5,561.712955
45,6,561.769922
28,23,561.959812
38,13,562.06775
48,3,562.091735
45,6,562.142708
46,5,562.184683
40,11,562.278629
48,3,562.307611
50,1,562.317605
39,12,562.422545
37,14,562.542476
30,21,562.719374
40,11,562.813322
39,12,562.914262
44,7,562.972228
42,9,563.052185
43,8,563.118144
49,2,563.136135
35,16,563.275054
44,7,563.33502
20,31,563.596869
42,9,563.678821
41,10,563.761774
49,2,563.778766
41,10,563.861731
40,11,563.953663
46,5,563.996639
21,30,564.255489
46,5,564.297465
47,4,564.334444
50,1,564.342447
49,2,564.360428
48,3,564.386416
39,12,564.489356
49,2,564.506357
41,10,564.590296
41,10,564.673248
31,20,564.844149
31,20,565.01805
49,2,565.03504
35,16,565.177957
48,3,565.202943
42,9,565.281898
48,3,565.309881
39,12,565.416819
47,4,565.452798
44,7,565.517762
39,12,565.618703
41,10,565.702655
35,16,565.839575
50,1,565.849571
47,4,565.883552
40,11,565.977498
47,4,566.012487
46,5,566.05645
46,5,566.098427
36,15,566.223355
34,17,566.368271
45,6,566.42324
48,3,566.448225
45,6,566.503204
46,5,566.545169
48,3,566.571153
46,5,566.616128
47,4,566.648111
48,3,566.673095
47,4,566.707088
31,20,566.885972
45,6,566.937942
45,6,566.991911
46,5,567.035887
44,7,567.094852
41,10,567.176805
23,28,567.425662
49,2,567.442652
45,6,567.491624
46,5,567.533599
48,3,567.557586
49,2,567.574577
43,8,567.639538
46,5,567.680515
50,1,567.689509
37,14,567.808441
38,13,567.916379
42,9,567.996344
49,2,568.012326
47,4,568.045305
35,16,568.186224
43,8,568.257182
49,2,568.273173
45,6,568.325159
38,13,568.440078
49,2,568.458069
33,18,568.60698
44,7,568.669943
46,5,568.713918
49,2,568.739906
47,4,568.781879
49,2,568.800869
46,5,568.844844
45,6,568.894814
49,2,568.911816
49,2,568.929805
50,1,568.9398
47,4,568.972769
47,4,569.007749
50,1,569.016744
46,5,569.063718
45,6,569.116698
46,5,569.159663
47,4,569.190645
42,9,569.269599
45,6,569.327565
49,2,569.346554
48,3,569.376537
46,5,569.419513
43,8,569.491472
49,2,569.50846
47,4,569.544451
44,7,569.602406
50,1,569.611416
42,9,569.687357
46,5,569.733334
33,18,569.883244
47,4,569.916225
48,3,569.942212
49,2,569.958201
42,9,570.032159
49,2,570.049149
39,12,570.156087
39,12,570.25703
43,8,570.325989
45,6,570.380958
48,3,570.406943
49,2,570.423934
15,36,570.729756
42,9,570.804713
46,5,570.842691
23,28,571.074558
34,17,571.215479
50,1,571.224474
50,1,571.235465
45,6,571.286436
49,2,571.302426
43,8,571.371387
41,10,571.455339
49,2,571.478325
50,1,571.487319
45,6,571.535292
48,3,571.562276
46,5,571.605253
44,7,571.668217
50,1,571.679211
48,3,571.705197
49,2,571.723184
38,13,571.836118
48,3,571.865102
48,3,571.891088
42,9,571.967045
43,8,572.039002
45,6,572.089974
47,4,572.123966
49,2,572.139943
47,4,572.173935
43,8,572.242885
44,7,572.305848
46,5,572.350822
50,1,572.360817
43,8,572.426779
44,7,572.488744
49,2,572.505733
50,1,572.513729
43,8,572.582688
42,9,572.658644
45,6,572.708616
44,7,572.767581
44,7,572.829547
48,3,572.854532
45,6,572.903504
48,3,572.928489
41,10,573.01344
40,11,573.109385
48,3,573.13337
49,2,573.150361
40,11,573.242308
43,8,573.311268
45,6,573.36324
46,5,573.406214
45,6,573.459186
50,1,573.471177
48,3,573.499176
41,10,573.582113
50,1,573.592107
48,3,573.619093
46,5,573.662066
43,8,573.730027
28,23,573.929912
42,9,574.003873
46,5,574.045856
43,8,574.112809
49,2,574.129797
39,12,574.230738
42,9,574.305696
49,2,574.321702
47,4,574.357665
39,12,574.457608
42,9,574.54056
41,10,574.623514
45,6,574.676482
36,15,574.807407
50,1,574.816401
35,16,574.952322
39,12,575.055263
43,8,575.123224
48,3,575.14921
44,7,575.207178
47,4,575.241158
48,3,575.267143
34,17,575.408061
50,1,575.417056
44,7,575.47702
46,5,575.523005
42,9,575.595953
37,14,575.715882
46,5,575.759857
49,2,575.776849
46,5,575.815825
46,5,575.8588
36,15,575.980732
50,1,575.98974
47,4,576.023707
46,5,576.064681
40,11,576.160626
30,21,576.337525
50,1,576.346518
47,4,576.385497
33,18,576.542407
48,3,576.570389
24,27,576.794261
24,27,577.022132
46,5,577.067115
46,5,577.110094
48,3,577.136064
47,4,577.168045
50,1,577.180038
38,13,577.289976
50,1,577.29997
20,31,577.565817
-91,142,578.753131
46,5,578.799106
47,4,578.833085
48,3,578.857072
47,4,578.892051
46,5,578.933028
-3,54,579.383769
-72,123,580.418172
42,9,580.497127
44,7,580.556093
30,21,580.726993
42,9,580.806948
48,3,580.832933
44,7,580.892898
48,3,580.919884
44,7,580.980847
40,11,581.073794
35,16,581.210715
33,18,581.364626
44,7,581.425591
46,5,581.472564
45,6,581.531529
44,7,581.598491
49,2,581.61848
47,4,581.659456
39,12,581.773391
48,3,581.801374
45,6,581.859341
40,11,581.958283
47,4,581.996263
45,6,582.054229
38,13,582.17416
45,6,582.229127
41,10,582.324074
38,13,582.443006
49,2,582.461995
46,5,582.513964
48,3,582.540949
46,5,582.588921
32,19,582.76282
43,8,582.845773
44,7,582.906737
44,7,582.964704
42,9,583.04166
45,6,583.090631
49,2,583.107621
31,20,583.273525
47,4,583.307506
50,1,583.3165
35,16,583.453423
49,2,583.471413
48,3,583.499395
50,1,583.51039
38,13,583.620327
45,6,583.670297
48,3,583.696282
49,2,583.712273
46,5,583.756247
46,5,583.797223
48,3,583.82321
44,7,583.882176
31,20,584.054077
48,3,584.080063
29,22,584.265953
46,5,584.306946
46,5,584.348922
42,9,584.428859
32,19,584.591766
46,5,584.633741
42,9,584.710699
49,2,584.728686
44,7,584.790653
26,25,584.99953
47,4,585.034511
50,1,585.042507
47,4,585.075488
30,21,585.279369
45,6,585.33134
48,3,585.356325
50,1,585.365322
43,8,585.432282
48,3,585.45627
43,8,585.527227
46,5,585.572212
43,8,585.64216
50,1,585.652154
49,2,585.669162
46,5,585.71212
35,16,585.85305
37,14,585.97297
41,10,586.054922
48,3,586.078908
36,15,586.203836
48,3,586.231836
50,1,586.241814
49,2,586.260804
44,7,586.317771
30,21,586.493669
44,7,586.553634
48,3,586.578621
48,3,586.605607
50,1,586.615599
39,12,586.715542
47,4,586.751523
44,7,586.810488
50,1,586.818482
50,1,586.826477
48,3,586.854477
50,1,586.863472
49,2,586.882445
24,27,587.103317
38,13,587.210257
41,10,587.296206
47,4,587.331186
49,2,587.347179
47,4,587.381158
38,13,587.494093
46,5,587.538067
32,19,587.694978
45,6,587.747946
47,4,587.782926
13,38,588.100744
33,18,588.246658
49,2,588.263649
50,1,588.272644
5,46,588.664433
41,10,588.750371
48,3,588.776355
46,5,588.81833
46,5,588.863304
49,2,588.883292
47,4,588.920271
42,9,588.997227
45,6,589.047198
48,3,589.074183
40,11,589.169127
33,18,589.325037
48,3,589.351023
49,2,589.369013
45,6,589.420982
43,8,589.49394
43,8,589.558904
50,1,589.569896
40,11,589.668841
47,4,589.702821
45,6,589.752791
40,11,589.845738
45,6,589.897708
47,4,589.931687
41,10,590.014639
44,7,590.071607
38,13,590.18955
49,2,590.209527
47,4,590.243507
44,7,590.303473
40,11,590.395422
36,15,590.529344
44,7,590.591308
48,3,590.616292
42,9,590.694263
45,6,590.745219
44,7,590.804184
23,28,591.048043
44,7,591.108011
47,4,591.146986
48,3,591.171972
46,5,591.212949
44,7,591.277911
50,1,591.287906
48,3,591.31489
45,6,591.370859
39,12,591.471799
44,7,591.536763
48,3,591.56075
26,25,591.776624
36,15,591.897553
24,27,592.121425
41,10,592.204377
21,30,592.465227
23,28,592.706089
45,6,592.761057
29,22,592.951949
42,9,593.0309
50,1,593.039895
50,1,593.04889
47,4,593.08387
46,5,593.126846
49,2,593.143836
46,5,593.188812
45,6,593.240779
43,8,593.306754
23,28,593.550603
37,14,593.673532
42,9,593.749498
48,3,593.777481
36,15,593.907397
49,2,593.924386
49,2,593.942378
49,2,593.961365
40,11,594.060323
44,7,594.120273
49,2,594.138262
43,8,594.206224
48,3,594.231209
39,12,594.329152
39,12,594.434093
42,9,594.519045
47,4,594.555022
31,20,594.726924
40,11,594.82087
37,14,594.937804
38,13,595.046739
48,3,595.073723
44,7,595.132689
47,4,595.16567
42,9,595.244626
48,3,595.27161
50,1,595.281604
48,3,595.307588
40,11,595.400535
40,11,595.499478
42,9,595.578433
50,1,595.588442
45,6,595.642407
45,6,595.691379
40,11,595.790311
33,18,595.94622
39,12,596.047162
48,3,596.073148
36,15,596.199075
43,8,596.266036
42,9,596.342992
42,9,596.41695
43,8,596.489906
44,7,596.550871
39,12,596.650814
42,9,596.722773
36,15,596.866689
48,3,596.895673
44,7,596.97163
38,13,597.082565
45,6,597.133536
49,2,597.151526
46,5,597.191502
39,12,597.295443
37,14,597.415375
46,5,597.455351
47,4,597.495327
37,14,597.608263
50,1,597.616257
48,3,597.641244
45,6,597.692214
47,4,597.727205
34,17,597.868123
44,7,597.927078
31,20,598.095981
29,22,598.281874
48,3,598.30586
18,33,598.584701
42,9,598.658657
44,7,598.716623
47,4,598.752604
20,31,599.016461
49,2,599.033452
47,4,599.06942
29,22,599.258312
50,1,599.267305
46,5,599.315279
43,8,599.38324
47,4,599.41622
39,12,599.52216
41,10,599.608125
46,5,599.651096
-13,64,600.181778
45,6,600.232749
35,16,600.367672
38,13,600.473611
22,29,600.712488
43,8,600.783434
-2,53,601.222179
46,5,601.268154
37,14,601.385096
31,20,601.555988
48,3,601.580987
48,3,601.608958
48,3,601.633954
46,5,601.676919
-249,300,604.181473
41,10,604.267423
29,22,604.450319
41,10,604.542268
18,33,604.820105
50,1,604.829101
48,3,604.856085
50,1,604.865079
45,6,604.918049
34,17,605.062965
45,6,605.113935
37,14,605.234866
36,15,605.362793
-69,120,606.359233
47,4,606.392198
49,2,606.409189
46,5,606.451181
47,4,606.489143
41,10,606.578092
44,7,606.635059
50,1,606.644054
47,4,606.681031
41,10,606.765983
46,5,606.807959
46,5,606.853932
41,10,606.936885
49,2,606.952876
49,2,606.969866
43,8,607.037827
45,6,607.088797
50,1,607.097793
48,3,607.123777
44,7,607.183742
41,10,607.266706
40,11,607.358642
44,7,607.41461
47,4,607.451588
49,2,607.470577
38,13,607.584511
50,1,607.594505
41,10,607.678472
40,11,607.771405
44,7,607.835366
31,20,608.000274
48,3,608.026257
48,3,608.054241
50,1,608.064246
49,2,608.082224
38,13,608.190161
45,6,608.240133
47,4,608.274115
49,2,608.291104
45,6,608.341075
36,15,608.465006
40,11,608.562947
48,3,608.590931
33,18,608.745842
50,1,608.753838
44,7,608.816802
46,5,608.861791
38,13,608.969724
46,5,609.012688
48,3,609.038675
47,4,609.073653
47,4,609.107635
43,8,609.177593
48,3,609.203578
46,5,609.248552
44,7,609.305521
50,1,609.313515
50,1,609.32251
48,3,609.346506
30,21,609.527394
42,9,609.607345
48,3,609.632333
28,23,609.825222
37,14,609.942152
49,2,609.960141
47,4,609.995122
47,4,610.028103
49,2,610.045093
49,2,610.063083
42,9,610.14104
45,6,610.194008
45,6,610.247991
41,10,610.335925
34,17,610.483843
32,19,610.644765
44,7,610.702713
44,7,610.763679
50,1,610.772673
45,6,610.821645
43,8,610.889607
36,15,611.019531
48,3,611.043517
49,2,611.063506
48,3,611.087492
45,6,611.137463
37,14,611.257396
45,6,611.306368
48,3,611.331351
45,6,611.387319
40,11,611.495257
34,17,611.658165
49,2,611.678151
50,1,611.689147
45,6,611.746113
48,3,611.778095
48,3,611.806078
50,1,611.816072
48,3,611.845055
48,3,611.880036
48,3,611.912018
41,10,612.004964
33,18,612.173865
48,3,612.20185
45,6,612.258817
41,10,612.354762
44,7,612.42672
47,4,612.462699
49,2,612.482687
47,4,612.522665
49,2,612.540654
50,1,612.553647
46,5,612.607616
45,6,612.664584
37,14,612.801504
40,11,612.894452
45,6,612.942434
39,12,613.043365
34,17,613.18928
23,28,613.438138
40,11,613.53808
47,4,613.575058
48,3,613.602043
47,4,613.637023
49,2,613.654012
41,10,613.734968
48,3,613.761963
47,4,613.794931
41,10,613.877883
18,33,614.153726
41,10,614.238678
37,14,614.352609
47,4,614.384591
50,1,614.394588
41,10,614.478553
31,20,614.652437
41,10,614.735389
47,4,614.768372
48,3,614.793356
50,1,614.802351
47,4,614.839329
33,18,614.990243
33,18,615.144154
46,5,615.18513
45,6,615.2371
50,1,615.248093
50,1,615.25709
49,2,615.273079
50,1,615.282074
49,2,615.298065
44,7,615.36003
29,22,615.547921
45,6,615.601889
46,5,615.645866
44,7,615.702832
41,10,615.786785
40,11,615.879731
41,10,615.963681
48,3,615.991666
46,5,616.032642
42,9,616.110596
34,17,616.250516
46,5,616.291492
45,6,616.344462
47,4,616.379441
50,1,616.388436
46,5,616.430415
44,7,616.494375
40,11,616.590319
46,5,616.633295
33,18,616.786208
33,18,616.935121
45,6,616.988091
38,13,617.098027
44,7,617.158991
50,1,617.167988
45,6,617.218958
50,1,617.227952
36,15,617.365873
37,14,617.495802
46,5,617.546768
31,20,617.723666
48,3,617.752649
48,3,617.779636
46,5,617.819611
47,4,617.855593
33,18,618.008503
22,29,618.250363
48,3,618.27335
41,10,618.358301
48,3,618.385301
47,4,618.421275
49,2,618.437256
48,3,618.461257
44,7,618.527203
